t_idx,cost_0,cost_1,cost_2,cost_3,cost_4,cost_5,cost_6,cost_7,cost_8,cost_9,cost_10,cost_11,cost_12,cost_13,cost_14,cost_15,cost_16,cost_17,cost_18,cost_19,cost_20,cost_21,cost_22,cost_23,cost_24,cost_25,cost_26,cost_27,cost_28,cost_29,cost_30,cost_31,cost_32,cost_33,cost_34,cost_35,cost_36,cost_37,cost_38,cost_39,cost_40,cost_41,cost_42,cost_43,cost_44,cost_45,cost_46,cost_47,cost_48,cost_49,cost_50,cost_51,cost_52,cost_53,cost_54,cost_55,cost_56,cost_57,cost_58,cost_59,cost_60,cost_61,cost_62,cost_63,cost_64,cost_65,cost_66,cost_67,cost_68,cost_69,cost_70,cost_71,cost_72,cost_73,cost_74,cost_75,cost_76,cost_77,cost_78,cost_79,cost_80,cost_81,cost_82,cost_83,cost_84,cost_85,cost_86,cost_87,cost_88,cost_89,cost_90,cost_91,cost_92,cost_93,cost_94,cost_95,cost_96,cost_97,cost_98,cost_99,cost_100,cost_101,cost_102,cost_103,cost_104,cost_105,cost_106,cost_107,cost_108,cost_109,cost_110,cost_111,cost_112,cost_113,cost_114,cost_115,cost_116,cost_117,cost_118,cost_119,cost_120,cost_121,cost_122,cost_123,cost_124,cost_125,cost_126,cost_127,cost_128,cost_129,cost_130,cost_131,cost_132,cost_133,cost_134,cost_135,cost_136,cost_137,cost_138,cost_139,cost_140,cost_141,cost_142,cost_143,cost_144,cost_145,cost_146,cost_147,cost_148,cost_149,cost_150,cost_151,cost_152,cost_153,cost_154,cost_155,cost_156,cost_157,cost_158,cost_159,cost_160,cost_161,cost_162,cost_163,cost_164,cost_165,cost_166,cost_167,cost_168,cost_169,cost_170,cost_171,cost_172,cost_173,cost_174,cost_175,cost_176,cost_177,cost_178,cost_179,cost_180,cost_181,cost_182,cost_183,cost_184,cost_185,cost_186,cost_187,cost_188,cost_189,cost_190,cost_191,cost_192,cost_193,cost_194,cost_195,cost_196,cost_197,cost_198,cost_199,cost_200,cost_201,cost_202,cost_203,cost_204,cost_205,cost_206,cost_207,cost_208,cost_209,cost_210,cost_211,cost_212,cost_213,cost_214,cost_215,cost_216,cost_217,cost_218,cost_219,cost_220,cost_221,cost_222,cost_223,cost_224
160,2.78574,2.57061,2.32493,2.05325,1.76074,1.45305,1.00384,0.816251,0.796009,1.03347,1.30908,1.58751,1.8539,2.09909,2.31584,2.58966,2.37553,2.13231,1.86519,1.58109,1.28915,1.00556,0.725222,0.742626,0.987359,1.2662,1.54794,1.81786,2.06634,2.28705,2.53893,2.31895,2.06965,1.79584,1.50349,1.1998,0.896251,0.634195,0.689879,0.941266,1.22335,1.50845,1.78193,2.03374,2.25847,2.50339,2.27888,2.02451,1.74635,1.44889,1.13953,0.826491,0.543301,0.637761,0.895189,1.1809,1.46904,1.74613,2.00131,2.23008,2.47285,2.24392,1.98536,1.70314,1.40173,1.0883,0.769766,0.465343,0.585645,0.849129,1.13882,1.4297,1.71045,1.96904,2.20191,2.44433,2.21128,1.94937,1.66299,1.35772,1.041,0.718739,0.4163,0.533531,0.803086,1.09679,1.39046,1.67491,1.93695,2.17396,2.41809,2.18091,1.91452,1.6241,1.31614,0.995794,0.670541,0.378695,0.482555,0.757062,1.0548,1.3513,1.63949,1.90505,2.14623,2.39216,2.15115,1.88112,1.58721,1.27521,0.952046,0.624009,0.349177,0.431755,0.711193,1.01287,1.31281,1.60422,1.87333,2.11874,2.36734,2.12172,1.84794,1.55064,1.23564,0.909263,0.579212,0.324656,0.380957,0.666083,0.970996,1.27442,1.5691,1.84181,2.09149,2.35447,2.09404,1.81575,1.51424,1.19619,0.867615,0.551278,0.304501,0.330771,0.620996,0.929175,1.23614,1.53413,1.8105,2.0645,2.39231,2.10981,1.80992,1.49637,1.17386,0.848898,0.539655,0.287252,0.286313,0.575931,0.887415,1.19796,1.49933,1.7794,2.05032,2.47976,2.16859,1.84872,1.51955,1.18528,0.853566,0.53863,0.272639,0.244636,0.530891,0.845719,1.1599,1.46842,1.7697,2.07233,2.59981,2.26512,1.92139,1.57244,1.22197,0.875941,0.546863,0.260492,0.20448,0.485876,0.804089,1.13137,1.46465,1.79347,2.12415,2.74652,2.38674,2.01902,1.64719,1.27493,0.909804,0.561225,0.249844,0.164993,0.440889,0.771631,1.12311,1.48277,1.8398,2.19983,2.91461,2.52842,2.13496,1.73792,1.34108,0.952502,0.579873,0.241035,0.127057,0.398154,0.752479,1.1308,1.51803,1.90359,2.29394
161,2.71084,2.48307,2.22368,1.93743,1.62973,1.30651,0.873442,0.656407,0.813795,1.10137,1.40408,1.70175,1.97944,2.23619,2.46198,2.61438,2.38627,2.1272,1.8418,1.53554,1.21458,0.885199,0.586029,0.763628,1.05166,1.35351,1.65061,1.92759,2.18461,2.41064,2.55658,2.32788,2.06855,1.78343,1.47803,1.15837,0.830796,0.550972,0.713776,1.00197,1.30299,1.59956,1.87639,2.13321,2.35952,2.50004,2.27071,2.01124,1.72652,1.42218,1.10415,0.778721,0.523576,0.670565,0.952992,1.25325,1.54861,1.82534,2.08201,2.30864,2.44438,2.21443,1.95481,1.67049,1.36705,1.05054,0.727282,0.5002,0.630641,0.907174,1.20413,1.49776,1.77444,2.03101,2.25801,2.38905,2.15843,1.89861,1.61462,1.3121,0.997158,0.676132,0.48016,0.591757,0.862594,1.15647,1.44778,1.72387,1.98021,2.20764,2.33407,2.10271,1.84263,1.55891,1.25727,0.943834,0.625564,0.462632,0.55309,0.818046,1.10918,1.39861,1.6742,1.93006,2.15778,2.27946,2.04731,1.78691,1.5034,1.20256,0.890589,0.595889,0.44708,0.514447,0.773547,1.06199,1.34958,1.62474,1.88048,2.10838,2.24101,1.99599,1.73174,1.44837,1.14965,0.850379,0.587053,0.433755,0.476513,0.729637,1.01516,1.30098,1.57574,1.83149,2.05957,2.27303,2.00291,1.722,1.43058,1.13547,0.845053,0.591157,0.422099,0.439451,0.685804,0.968598,1.25251,1.52709,1.78274,2.02054,2.35872,2.06794,1.76805,1.4626,1.15842,0.864215,0.60354,0.411079,0.402394,0.642002,0.922189,1.20418,1.48045,1.75567,2.02721,2.48877,2.17141,1.84983,1.5271,1.2061,0.89886,0.621852,0.401865,0.365481,0.598236,0.875864,1.16534,1.46811,1.77025,2.07173,2.64941,2.30709,1.96115,1.61473,1.27269,0.944692,0.644761,0.392946,0.328649,0.554506,0.839219,1.15266,1.48359,1.81519,2.14677,2.83305,2.46426,2.09185,1.7191,1.35188,0.998264,0.670976,0.384845,0.291823,0.511483,0.819943,1.16099,1.52097,1.882,2.24558,3.03421,2.63792,2.2375,1.83644,1.44023,1.05763,0.699249,0.377802,0.255704,0.478671,0.813929,1.18497,1.57495,1.96731,2.3621
162,2.69692,2.45851,2.18831,1.89128,1.57305,1.23971,0.847438,0.634779,0.854871,1.15863,1.4707,1.77349,2.05545,2.31311,2.53764,2.60387,2.36641,2.09778,1.80301,1.48771,1.15797,0.820231,0.581131,0.804969,1.10724,1.41676,1.71678,1.99715,2.25323,2.47676,2.53484,2.29823,2.03104,1.73828,1.42562,1.0992,0.765455,0.552095,0.759247,1.05629,1.36288,1.66016,1.93901,2.19356,2.41612,2.46662,2.23083,1.96504,1.67433,1.36439,1.04135,0.711649,0.526683,0.717069,1.00798,1.31022,1.60405,1.88109,2.1341,2.35575,2.39872,2.16369,1.89926,1.61053,1.30324,0.98355,0.657884,0.503424,0.675376,0.960318,1.25853,1.54891,1.82412,2.07528,2.29594,2.33145,2.09712,1.83398,1.54717,1.24247,0.926077,0.604414,0.482129,0.634779,0.913044,1.20724,1.49431,1.76764,2.01731,2.2368,2.26458,2.03089,1.76897,1.48402,1.18185,0.86869,0.568537,0.462123,0.594771,0.86584,1.15606,1.43988,1.71139,1.95962,2.17813,2.19807,1.96497,1.7042,1.42103,1.12133,0.813829,0.555525,0.444301,0.554771,0.818671,1.10496,1.38561,1.65548,1.90219,2.11987,2.17695,1.92174,1.65276,1.36904,1.07819,0.793234,0.556297,0.426843,0.514779,0.77154,1.05395,1.33207,1.59984,1.84503,2.06193,2.23146,1.95309,1.66783,1.37545,1.08336,0.803118,0.565588,0.411193,0.474795,0.72445,1.00314,1.27867,1.54442,1.79762,2.04326,2.34193,2.04105,1.73459,1.42567,1.12177,0.831695,0.581067,0.395543,0.43482,0.678057,0.952467,1.22832,1.51146,1.79647,2.07686,2.49016,2.16417,1.83378,1.50531,1.18094,0.873971,0.60055,0.38143,0.395903,0.631975,0.909055,1.20946,1.52136,1.8334,2.14721,2.66892,2.31547,1.96013,1.60585,1.25699,0.924744,0.622814,0.367671,0.357128,0.587658,0.887453,1.216,1.55808,1.90083,2.24665,2.8716,2.48897,2.10448,1.72123,1.34357,0.981983,0.648374,0.353913,0.318456,0.555725,0.882832,1.24219,1.61551,1.99185,2.36823,3.09232,2.67933,2.26187,1.84784,1.43785,1.04383,0.674997,0.341278,0.279797,0.532904,0.890874,1.28302,1.68818,2.10025,2.50578
163,2.7639,2.4868,2.1763,1.8381,1.47876,1.10541,0.907868,0.686006,0.993778,1.33798,1.68045,2.00447,2.30614,2.57482,2.80459,2.64952,2.37898,2.0759,1.74607,1.39593,1.0325,0.662966,0.639465,0.940266,1.27548,1.60932,1.92459,2.2191,2.48084,2.70463,2.53639,2.27239,1.97683,1.65547,1.31478,0.961568,0.602943,0.603896,0.888169,1.21303,1.53828,1.84509,2.13225,2.38711,2.60496,2.42408,2.16663,1.87858,1.56568,1.23429,0.891237,0.556301,0.569993,0.838819,1.15166,1.46741,1.76622,2.04561,2.29364,2.50561,2.31213,2.06115,1.78054,1.47603,1.15396,0.821102,0.531947,0.53835,0.790302,1.0917,1.39766,1.68787,1.95925,2.20045,2.40659,2.20053,1.95596,1.68272,1.38654,1.07372,0.751478,0.521119,0.507385,0.741848,1.03282,1.32837,1.6102,1.87354,2.10784,2.30803,2.10308,1.85405,1.58523,1.29786,1.00071,0.717901,0.519396,0.477104,0.694921,0.974294,1.25928,1.53281,1.78844,2.01572,2.21014,2.10406,1.83513,1.556,1.27018,0.985297,0.720266,0.523977,0.448443,0.648359,0.916045,1.19052,1.45595,1.70382,1.93886,2.16654,2.18759,1.89496,1.5991,1.3027,1.01275,0.74464,0.532887,0.419783,0.601819,0.857863,1.12208,1.39045,1.66119,1.92686,2.19552,2.32776,2.00987,1.69017,1.37464,1.06733,0.782103,0.544876,0.391244,0.555301,0.799752,1.07623,1.37087,1.67463,1.97639,2.27604,2.50758,2.16091,1.81567,1.47371,1.14137,0.829869,0.559269,0.3644,0.508808,0.76254,1.06666,1.39225,1.72681,2.06424,2.39783,2.71897,2.34169,1.96485,1.59101,1.22775,0.883747,0.576181,0.337556,0.463578,0.744631,1.07995,1.43996,1.80923,2.18158,2.55146,2.95395,2.54133,2.13059,1.72222,1.3234,0.94267,0.593724,0.310714,0.427645,0.740171,1.11083,1.5066,1.9143,2.32065,2.72859,3.20647,2.75861,2.30832,1.86354,1.42559,1.00564,0.613398,0.283872,0.400651,0.745521,1.15406,1.59005,2.03531,2.48021,2.92164,3.47071,2.98685,2.4984,2.01167,1.53279,1.07026,0.633682,0.257933,0.379343,0.761151,1.20904,1.68571,2.16656,2.65424,3.13121
164,2.89781,2.60909,2.28278,1.92626,1.54643,1.15235,1.13248,0.603407,0.869575,1.21379,1.56838,1.91103,2.22821,2.51042,2.75642,2.73156,2.45492,2.14197,1.80005,1.4353,1.05686,0.675006,0.551029,0.812587,1.14266,1.48178,1.80971,2.11239,2.38211,2.61624,2.56707,2.30265,2.00384,1.6763,1.32732,0.965198,0.598897,0.500026,0.756262,1.07157,1.39528,1.70852,1.99678,2.25406,2.47636,2.40437,2.1523,1.86663,1.55377,1.22107,0.875277,0.532608,0.451142,0.70083,1.00053,1.30887,1.60749,1.88138,2.12628,2.33679,2.24202,2.00246,1.73065,1.43267,1.11534,0.787734,0.493488,0.402876,0.645414,0.929782,1.22257,1.50662,1.7662,1.99878,2.19756,2.17748,1.91294,1.63262,1.33968,1.03847,0.739177,0.473608,0.362076,0.590015,0.860003,1.13637,1.40593,1.65388,1.89974,2.14227,2.22046,1.92858,1.62981,1.32739,1.0247,0.730345,0.466781,0.325982,0.534633,0.790284,1.05608,1.3326,1.60957,1.88892,2.16261,2.33308,2.01165,1.69075,1.36979,1.05366,0.747489,0.469193,0.294645,0.479272,0.732852,1.01844,1.32202,1.625,1.93892,2.25022,2.50068,2.1502,1.80019,1.45299,1.11055,0.781334,0.478297,0.264128,0.427429,0.703885,1.01657,1.3496,1.68702,2.03396,2.38145,2.70558,2.32277,1.94053,1.56135,1.1874,0.828237,0.492646,0.236869,0.387825,0.694481,1.04041,1.40682,1.78017,2.16379,2.5453,2.93888,2.5214,2.10395,1.68922,1.27957,0.884709,0.511319,0.210311,0.35712,0.697882,1.08099,1.48617,1.89635,2.31929,2.73711,3.19304,2.73907,2.28434,1.83156,1.38343,0.948153,0.532083,0.184328,0.334669,0.711625,1.13597,1.58107,2.0314,2.49255,2.95155,3.46915,2.97595,2.47885,1.98393,1.49537,1.01618,0.557047,0.161124,0.317898,0.73372,1.20135,1.68596,2.18256,2.68078,3.17758,3.75782,3.2252,2.68706,2.1474,1.61229,1.0884,0.582081,0.138326,0.303452,0.759193,1.27167,1.80336,2.34037,2.88451,3.4195,4.05478,3.48058,2.90008,2.31762,1.73649,1.16477,0.610727,0.115528,0.293989,0.791354,1.3509,1.9261,2.51097,3.09256,3.66981
165,2.8889,2.61055,2.2952,1.94977,1.58094,1.19728,1.09224,0.603324,0.852899,1.19017,1.53953,1.87874,2.19292,2.47563,2.72205,2.7326,2.46496,2.16149,1.82903,1.47377,1.10424,0.729699,0.549709,0.79802,1.12247,1.45772,1.78349,2.08449,2.35586,2.59152,2.57828,2.32125,2.03033,1.71092,1.36967,1.01504,0.654733,0.497654,0.743151,1.05481,1.376,1.68839,1.97625,2.23634,2.46129,2.42549,2.17959,1.90042,1.59389,1.26744,0.927589,0.582816,0.447421,0.689735,0.987194,1.29436,1.59343,1.86822,2.11708,2.33137,2.27306,2.03823,1.7714,1.47843,1.16589,0.841372,0.532215,0.402942,0.636361,0.920237,1.21282,1.49863,1.7604,1.9981,2.20178,2.18422,1.92765,1.65846,1.37369,1.07576,0.77715,0.506896,0.366702,0.583002,0.853798,1.13176,1.40399,1.65281,1.88668,2.10988,2.20515,1.92309,1.6372,1.34403,1.049,0.759572,0.497159,0.335279,0.529657,0.787413,1.05132,1.31988,1.58286,1.84911,2.1138,2.30266,1.99728,1.68793,1.37738,1.06819,0.770323,0.499035,0.306539,0.476328,0.724378,0.999813,1.28814,1.58201,1.88005,2.17743,2.45479,2.11941,1.78364,1.44928,1.12113,0.8023,0.508223,0.280316,0.423688,0.686241,0.986351,1.30404,1.62569,1.95932,2.28918,2.64946,2.28218,1.91566,1.5523,1.19417,0.847494,0.523426,0.255403,0.378557,0.66753,0.998359,1.3489,1.70422,2.07304,2.43845,2.87271,2.47228,2.07221,1.67499,1.28292,0.902473,0.54269,0.232683,0.344065,0.663368,1.02962,1.41556,1.80915,2.21252,2.61566,3.12122,2.68532,2.24694,1.81237,1.38348,0.964655,0.565991,0.210322,0.316234,0.669479,1.07469,1.4978,1.93305,2.37014,2.81244,3.38887,2.9157,2.43888,1.9619,1.49239,1.03168,0.591717,0.189629,0.293061,0.682194,1.1289,1.59326,2.06954,2.54971,3.02281,3.66733,3.15645,2.64031,2.12281,1.60766,1.10515,0.61918,0.170165,0.275337,0.70121,1.1909,1.69997,2.21588,2.73743,3.25353,3.95901,3.40785,2.84853,2.28841,1.73112,1.18113,0.648944,0.150701,0.258552,0.725849,1.26046,1.8101,2.37473,2.93577,3.48715
166,2.80287,2.56029,2.27895,1.96431,1.62265,1.26094,0.886636,0.854733,0.775555,1.09113,1.4351,1.77545,2.09535,2.38606,2.6421,2.63297,2.40213,2.13398,1.83387,1.508,1.16323,0.806883,0.585794,0.740864,1.0357,1.36054,1.68454,1.98863,2.2648,2.50813,2.46342,2.24429,1.98926,1.70362,1.39348,1.0656,0.727156,0.583631,0.706481,0.980475,1.28715,1.59375,1.88208,2.14406,2.37452,2.29426,2.08677,1.8448,1.57356,1.27909,0.968032,0.680447,0.585354,0.673172,0.925762,1.21396,1.5037,1.77607,2.02355,2.24176,2.19054,1.96088,1.71716,1.45573,1.18041,0.907049,0.677418,0.589818,0.640832,0.871073,1.141,1.41376,1.67046,1.90328,2.1093,2.20592,1.95206,1.69168,1.42755,1.16224,0.906936,0.697891,0.596725,0.608494,0.81641,1.06842,1.32395,1.56504,1.78337,1.99861,2.30095,2.02653,1.74869,1.47045,1.20019,0.943888,0.731862,0.605367,0.576254,0.761773,0.995926,1.23428,1.47484,1.71808,1.9637,2.4614,2.1592,1.85883,1.56234,1.27392,1.00492,0.775272,0.614939,0.544286,0.707233,0.923506,1.17333,1.43767,1.71366,1.99531,2.66229,2.33314,2.00611,1.68332,1.3728,1.07989,0.824188,0.625671,0.512321,0.652983,0.878469,1.15403,1.44832,1.75401,2.07022,2.89436,2.53618,2.17967,1.82713,1.48799,1.16556,0.876744,0.637516,0.481099,0.603534,0.856142,1.16178,1.48865,1.82895,2.17851,3.1496,2.76097,2.373,1.98822,1.61537,1.25903,0.933426,0.649367,0.450396,0.566786,0.850483,1.18988,1.55096,1.92976,2.3113,3.42224,3.00121,2.58048,2.16174,1.75136,1.35774,0.991388,0.661821,0.419696,0.539212,0.856613,1.23247,1.6336,2.04877,2.46812,3.71422,3.25816,2.79824,2.34354,1.8932,1.45948,1.05162,0.675534,0.389001,0.522012,0.8759,1.28971,1.73004,2.17951,2.64095,4.01332,3.52389,3.02861,2.5312,2.0428,1.56633,1.11209,0.689256,0.358311,0.509245,0.900946,1.35593,1.83333,2.32969,2.82148,4.32416,3.79673,3.26219,2.72753,2.19403,1.67363,1.17525,0.702987,0.327625,0.500769,0.931708,1.42753,1.95071,2.48275,3.0203
167,2.76051,2.57965,2.36058,2.1073,1.82474,1.51856,1.19504,0.860851,0.855832,0.726488,1.01292,1.32186,1.62429,1.91132,2.17174,2.60167,2.42946,2.22034,1.97829,1.70816,1.41554,1.10662,0.787962,0.565277,0.691278,0.959995,1.25343,1.5416,1.81511,2.0633,2.44323,2.27963,2.08041,1.84952,1.59175,1.31264,1.01827,0.715097,0.555321,0.657356,0.907169,1.18506,1.45906,1.71906,1.95507,2.28749,2.13016,1.9408,1.72101,1.47554,1.20986,0.929979,0.661893,0.549432,0.623436,0.855012,1.11675,1.37682,1.62319,1.84706,2.22791,2.03536,1.82571,1.6056,1.36818,1.1172,0.866692,0.648463,0.546535,0.589607,0.803205,1.0485,1.29469,1.52755,1.7393,2.26909,2.04568,1.81382,1.578,1.33595,1.09385,0.858397,0.657113,0.545617,0.55586,0.751426,0.98036,1.21269,1.43221,1.63329,2.37848,2.12842,1.87758,1.62372,1.36924,1.12022,0.883184,0.679422,0.547353,0.523212,0.699674,0.912401,1.13083,1.35694,1.58631,2.54225,2.26659,1.99027,1.71555,1.4444,1.17844,0.928598,0.710201,0.549672,0.490825,0.647953,0.85022,1.08665,1.33479,1.58818,2.74335,2.44283,2.14182,1.84265,1.54736,1.26025,0.989011,0.746815,0.553757,0.458441,0.596265,0.813809,1.07369,1.34943,1.63044,2.97317,2.64663,2.31906,1.99292,1.67043,1.35704,1.05879,0.787538,0.557847,0.426061,0.554639,0.797332,1.0849,1.39032,1.70143,3.22411,2.87087,2.51548,2.16061,1.80869,1.46452,1.13538,0.830756,0.563556,0.393685,0.524552,0.795812,1.11426,1.45077,1.79639,3.49465,3.11345,2.72712,2.34075,1.95788,1.57955,1.21653,0.877255,0.569655,0.361314,0.502555,0.804861,1.15648,1.52492,1.90747,3.78022,3.37023,2.95343,2.5331,2.11434,1.70297,1.30337,0.924567,0.57576,0.329345,0.485631,0.820695,1.207,1.61503,2.02879,4.07164,3.63326,3.18602,2.73348,2.27919,1.82999,1.39191,0.97422,0.58216,0.298097,0.474915,0.846621,1.26974,1.712,2.16256,4.37957,3.90985,3.42809,2.93828,2.44848,1.96081,1.48369,1.02393,0.589916,0.266856,0.467075,0.874569,1.33535,1.81655,2.30387
168,2.64537,2.50343,2.3243,2.11109,1.86782,1.59928,1.31091,1.00867,0.808928,0.579002,0.769243,1.04222,1.3253,1.60152,1.85902,2.4953,2.3601,2.18892,1.98485,1.75186,1.49469,1.21873,0.929844,0.634171,0.563268,0.729635,0.987992,1.25675,1.52061,1.76643,2.34565,2.21716,2.05388,1.85889,1.63611,1.39026,1.12665,0.851066,0.585156,0.548901,0.691238,0.933798,1.18831,1.43982,1.674,2.22213,2.07649,1.91919,1.73322,1.5206,1.286,1.03467,0.774221,0.569438,0.53662,0.653063,0.879635,1.12058,1.35915,1.58176,2.20692,2.02439,1.83678,1.63532,1.42072,1.19522,0.963408,0.739691,0.571513,0.524859,0.614895,0.825556,1.05293,1.27887,1.48971,2.27255,2.06311,1.85026,1.63023,1.40556,1.17868,0.952918,0.743259,0.583552,0.514593,0.576761,0.771715,0.985518,1.19876,1.39787,2.40139,2.16621,1.92762,1.68914,1.44953,1.21338,0.982259,0.770642,0.602641,0.504328,0.538825,0.717914,0.918273,1.12345,1.33376,2.5741,2.31644,2.05621,1.79579,1.53727,1.28248,1.03821,0.81222,0.625791,0.495515,0.500898,0.664156,0.861373,1.08577,1.32096,2.78169,2.5005,2.21683,1.93309,1.65147,1.37482,1.1099,0.863812,0.651707,0.487009,0.463188,0.614402,0.830486,1.07847,1.34063,3.01594,2.71064,2.40225,2.0933,1.78613,1.48454,1.19384,0.921898,0.680702,0.478504,0.426299,0.579419,0.819997,1.09493,1.38549,3.26961,2.93997,2.60608,2.27064,1.93617,1.60554,1.28692,0.984492,0.710538,0.470427,0.38942,0.555389,0.824862,1.12923,1.44908,3.53705,3.18335,2.82283,2.46013,2.09721,1.7367,1.38638,1.05132,0.742351,0.463393,0.352554,0.538946,0.840626,1.17615,1.52571,3.82358,3.44401,3.0555,2.66126,2.2655,1.87468,1.48989,1.12081,0.774198,0.456361,0.317483,0.531728,0.863429,1.23121,1.61567,4.11485,3.71006,3.29427,2.8709,2.4434,2.01631,1.5977,1.19191,0.808042,0.44933,0.28658,0.528255,0.892844,1.2959,1.71447,4.41906,3.9872,3.54118,3.08475,2.62478,2.16441,1.70848,1.26529,0.842156,0.4423,0.257834,0.528886,0.928411,1.36602,1.8187
169,2.6694,2.55201,2.39762,2.20872,1.98873,1.74186,1.47302,1.18771,0.891766,0.838484,0.643674,0.877457,1.14889,1.41975,1.67904,2.5234,2.41154,2.26382,2.08275,1.87169,1.63484,1.37705,1.10374,0.820679,0.563456,0.615202,0.832954,1.09055,1.3486,1.59692,2.37782,2.27145,2.13038,1.95708,1.7549,1.52801,1.2812,1.01984,0.749622,0.547092,0.587801,0.788486,1.03237,1.27754,1.51493,2.25959,2.13288,1.99731,1.83173,1.63838,1.42137,1.18549,0.936023,0.685125,0.539995,0.561084,0.744035,0.974234,1.20657,1.4331,2.24679,2.07955,1.91051,1.72593,1.53145,1.32023,1.09625,0.868132,0.660601,0.538987,0.534367,0.6996,0.916153,1.13634,1.35142,2.31093,2.11793,1.91896,1.71247,1.50307,1.28652,1.06725,0.853327,0.663434,0.542133,0.508702,0.655182,0.858128,1.06624,1.26992,2.43853,2.21698,1.9946,1.77019,1.5427,1.31437,1.08876,0.873431,0.683077,0.54834,0.483661,0.610785,0.800163,0.996266,1.19567,2.60946,2.36628,2.11967,1.87202,1.62546,1.38188,1.14288,0.915585,0.712569,0.55648,0.45862,0.566408,0.742262,0.94132,1.16121,2.81493,2.5495,2.2807,2.01097,1.74251,1.47731,1.21775,0.97198,0.749222,0.566534,0.43358,0.523,0.696603,0.917822,1.1592,3.04687,2.75893,2.46701,2.17363,1.88114,1.59167,1.30883,1.03907,0.791207,0.577826,0.409342,0.479649,0.669007,0.915483,1.18281,3.29813,2.98771,2.67215,2.3541,2.03607,1.72039,1.41019,1.11288,0.836826,0.590275,0.385675,0.442364,0.655074,0.927909,1.22457,3.5667,3.23474,2.89462,2.54928,2.20269,1.85949,1.52006,1.19311,0.884508,0.602776,0.362008,0.411684,0.650901,0.952529,1.28066,3.8509,3.49524,3.12972,2.75742,2.38141,2.00555,1.63681,1.27702,0.93465,0.617249,0.338342,0.385132,0.653096,0.987364,1.34573,4.13985,3.76126,3.37073,2.97155,2.567,2.16041,1.75698,1.36296,0.986019,0.631737,0.314678,0.365021,0.660303,1.02689,1.41761,4.44537,4.04245,3.62443,3.19484,2.75734,2.31866,1.88203,1.45326,1.0393,0.64624,0.291015,0.345639,0.674399,1.0738,1.49915
170,2.49334,2.36964,2.2112,2.02076,1.80194,1.55906,1.29709,1.02151,0.832759,0.569325,0.696688,0.93359,1.1911,1.44357,1.68494,2.35348,2.2354,2.0837,1.9011,1.69117,1.45822,1.20716,0.943396,0.672601,0.558458,0.664563,0.885699,1.1305,1.37176,1.60229,2.21403,2.10156,1.95655,1.78173,1.58064,1.35755,1.11734,0.865345,0.623899,0.550966,0.632714,0.83783,1.07018,1.30006,1.51981,2.15177,2.00018,1.84043,1.66267,1.47035,1.25706,1.02764,0.798776,0.61066,0.546045,0.600868,0.790244,1.00993,1.22848,1.43748,2.18216,1.99732,1.81229,1.616,1.41114,1.20039,0.986429,0.781593,0.616947,0.542802,0.569026,0.743595,0.949738,1.15701,1.35534,2.27651,2.07159,1.86033,1.64509,1.42808,1.21132,0.996632,0.797389,0.634584,0.541015,0.537879,0.696973,0.889621,1.08567,1.27338,2.42389,2.19359,1.96254,1.72905,1.49532,1.26336,1.04098,0.833007,0.659092,0.540668,0.507409,0.650381,0.829581,1.02261,1.22821,2.60907,2.35554,2.10161,1.8471,1.59407,1.3465,1.10567,0.882461,0.688869,0.541089,0.477041,0.603822,0.779039,0.991141,1.22024,2.8217,2.54679,2.27,1.99295,1.71844,1.4481,1.18605,0.940498,0.722379,0.541941,0.446677,0.557297,0.749682,0.98487,1.23963,3.0561,2.76092,2.46088,2.15857,1.85916,1.56387,1.27641,1.00487,0.758159,0.544262,0.416318,0.521134,0.7369,0.997998,1.27993,3.31144,2.99284,2.66821,2.34028,2.01183,1.69006,1.37395,1.07356,0.795363,0.546589,0.385964,0.494211,0.73591,1.02546,1.33544,3.57785,3.23613,2.88679,2.53272,2.17677,1.82342,1.47821,1.14586,0.834864,0.54892,0.355787,0.473477,0.742925,1.06264,1.40118,3.854,3.48872,3.11285,2.73191,2.34816,1.96408,1.58683,1.22137,0.874966,0.552242,0.326529,0.456283,0.755529,1.10568,1.47881,4.14249,3.75337,3.35165,2.94072,2.52403,2.10944,1.69766,1.29811,0.915852,0.556145,0.297277,0.445746,0.776102,1.15928,1.56264,4.43508,4.02116,3.5916,3.15334,2.70753,2.25803,1.81319,1.37738,0.958361,0.560054,0.268033,0.435539,0.797647,1.21397,1.65262
