t_idx,stamp_sec,x,y,yaw,vx,wz,frame_id
25,1756708196.550451,8.535182,1.264376,0.070540,0.000000,0.000000,"odom"
26,1756708196.617139,8.535182,1.264376,0.070540,0.000000,0.000000,"odom"
27,1756708196.650443,8.535182,1.264376,0.070540,0.000000,0.000000,"odom"
28,1756708196.650443,8.535182,1.264376,0.070540,0.000000,0.000000,"odom"
29,1756708196.650443,8.535182,1.264376,0.070540,0.000000,0.000000,"odom"
30,1756708196.650443,8.535182,1.264376,0.070540,0.000000,0.000000,"odom"
31,1756708196.650443,8.535182,1.264376,0.070540,0.000000,0.000000,"odom"
32,1756708196.650443,8.535182,1.264376,0.070540,0.000000,0.000000,"odom"
33,1756708196.650443,8.535182,1.264376,0.070540,0.000000,0.000000,"odom"
34,1756708196.650443,8.535182,1.264376,0.070540,0.000000,0.000000,"odom"
35,1756708196.650443,8.535182,1.264376,0.070540,0.000000,0.000000,"odom"
36,1756708196.650443,8.535182,1.264376,0.070540,0.000000,0.000000,"odom"
37,1756708196.650443,8.535182,1.264376,0.070540,0.000000,0.000000,"odom"
38,1756708196.650443,8.535182,1.264376,0.070540,0.000000,0.000000,"odom"
39,1756708196.650443,8.535182,1.264376,0.070540,0.000000,0.000000,"odom"
40,1756708196.650443,8.535182,1.264376,0.070540,0.000000,0.000000,"odom"
41,1756708196.650443,8.535182,1.264376,0.070540,0.000000,0.000000,"odom"
42,1756708196.650443,8.535182,1.264376,0.070540,0.000000,0.000000,"odom"
43,1756708196.650443,8.535182,1.264376,0.070540,0.000000,0.000000,"odom"
44,1756708196.650443,8.535182,1.264376,0.070540,0.000000,0.000000,"odom"
45,1756708196.650443,8.535182,1.264376,0.070540,0.000000,0.000000,"odom"
46,1756708196.650443,8.535182,1.264376,0.070540,0.000000,0.000000,"odom"
47,1756708196.650443,8.535182,1.264376,0.070540,0.000000,0.000000,"odom"
48,1756708196.650443,8.535182,1.264376,0.070540,0.000000,0.000000,"odom"
49,1756708196.650443,8.535182,1.264376,0.070540,0.000000,0.000000,"odom"
50,1756708196.650443,8.535182,1.264376,0.070540,0.000000,0.000000,"odom"
51,1756708196.650443,8.535182,1.264376,0.070540,0.000000,0.000000,"odom"
52,1756708196.650443,8.535182,1.264376,0.070540,0.000000,0.000000,"odom"
53,1756708196.650443,8.535182,1.264376,0.070540,0.000000,0.000000,"odom"
54,1756708196.650443,8.535182,1.264376,0.070540,0.000000,0.000000,"odom"
55,1756708196.650443,8.535182,1.264376,0.070540,0.000000,0.000000,"odom"
56,1756708196.650443,8.535182,1.264376,0.070540,0.000000,0.000000,"odom"
57,1756708196.650443,8.535182,1.264376,0.070540,0.000000,0.000000,"odom"
58,1756708196.650443,8.535182,1.264376,0.070540,0.000000,0.000000,"odom"
59,1756708196.650443,8.535182,1.264376,0.070540,0.000000,0.000000,"odom"
60,1756708196.650443,8.535182,1.264376,0.070540,0.000000,0.000000,"odom"
61,1756708196.650443,8.535182,1.264376,0.070540,0.000000,0.000000,"odom"
62,1756708196.650443,8.535182,1.264376,0.070540,0.000000,0.000000,"odom"
63,1756708199.056312,-0.000011,0.000000,-0.000000,0.000000,0.000000,"odom"
64,1756708199.122955,-0.001556,0.002415,-0.000000,0.000000,0.000000,"odom"
65,1756708199.189620,-0.001557,0.002416,-0.000000,0.000000,0.000000,"odom"
66,1756708199.256337,-0.001562,0.002416,-0.000002,0.000000,0.000000,"odom"
67,1756708199.322967,-0.001557,0.002416,-0.000002,0.000000,0.000000,"odom"
68,1756708199.389669,-0.001557,0.002416,-0.000002,0.000000,0.000000,"odom"
69,1756708199.456386,-0.001557,0.002416,-0.000002,0.000000,0.000000,"odom"
70,1756708199.523071,-0.001557,0.002416,-0.000002,0.000000,0.000000,"odom"
71,1756708199.589633,-0.000025,-0.006264,-0.000002,0.000000,0.000000,"odom"
72,1756708199.656318,-0.000025,-0.006264,-0.000002,0.000000,0.000000,"odom"
73,1756708199.722971,-0.001554,0.002399,-0.000002,0.000000,0.000000,"odom"
74,1756708199.789645,-0.001557,0.002415,-0.000002,0.000000,0.000000,"odom"
75,1756708199.856330,-0.001557,0.002415,-0.000002,0.000000,0.000000,"odom"
76,1756708199.922966,-0.003089,0.011095,-0.000002,0.000000,0.000000,"odom"
77,1756708199.989623,-0.000027,-0.006250,-0.000002,0.000000,0.000000,"odom"
78,1756708200.056331,-0.000027,-0.006250,-0.000002,0.000000,0.000000,"odom"
79,1756708200.122949,-0.001553,0.002397,-0.000002,0.000000,0.000000,"odom"
80,1756708200.189686,-0.003089,0.011095,-0.000004,0.000000,0.000000,"odom"
81,1756708200.256376,-0.003089,0.011095,-0.000004,0.000000,0.000000,"odom"
82,1756708200.322985,-0.001560,0.002432,-0.000004,0.000000,0.000000,"odom"
83,1756708200.389629,-0.000025,-0.006264,-0.000002,0.000000,0.000000,"odom"
84,1756708200.456323,-0.000025,-0.006264,-0.000002,0.000000,0.000000,"odom"
85,1756708200.522952,0.007855,0.013009,-0.000002,0.000000,0.000000,"odom"
86,1756708200.589622,-0.001538,0.002436,-0.000002,0.000000,0.000000,"odom"
87,1756708200.656333,-0.001538,0.002436,-0.000002,0.000000,0.000000,"odom"
88,1756708200.722980,-0.001557,0.002416,-0.000002,0.000000,0.000000,"odom"
89,1756708200.789643,-0.003089,0.011095,-0.000002,0.000000,0.000000,"odom"
90,1756708200.856332,-0.003089,0.011095,-0.000002,0.000000,0.000000,"odom"
91,1756708200.922993,0.007849,0.013043,-0.000002,0.000000,0.000000,"odom"
92,1756708200.989688,-0.003070,0.011116,-0.000002,0.000000,0.000000,"odom"
93,1756708201.056378,-0.003070,0.011116,-0.000002,0.000000,0.000000,"odom"
94,1756708201.122956,-0.001559,0.002431,-0.000002,0.000000,0.000000,"odom"
95,1756708201.189622,-0.000025,-0.006262,-0.000002,0.000000,0.000000,"odom"
96,1756708201.256315,-0.000025,-0.006262,-0.000002,0.000000,0.000000,"odom"
97,1756708201.322967,-0.003086,0.011078,-0.000004,0.000000,0.000000,"odom"
98,1756708201.389618,-0.001560,0.002432,-0.000004,0.000000,0.000000,"odom"
99,1756708201.456303,-0.001560,0.002432,-0.000004,0.000000,0.000000,"odom"
100,1756708201.522966,-0.001557,0.002416,-0.000004,0.000000,0.000000,"odom"
101,1756708201.589597,-0.000025,-0.006264,-0.000004,0.000000,0.000000,"odom"
102,1756708201.656315,-0.000025,-0.006264,-0.000004,0.000000,0.000000,"odom"
103,1756708201.722940,-0.001554,0.002399,-0.000004,0.000000,0.000000,"odom"
104,1756708201.789666,-0.003089,0.011095,-0.000004,0.000000,0.000000,"odom"
105,1756708201.856444,-0.003089,0.011095,-0.000004,0.000000,0.000000,"odom"
106,1756708201.922990,-0.001560,0.002432,-0.000004,0.000000,0.000000,"odom"
107,1756708201.989623,-0.001557,0.002416,-0.000004,0.000000,0.000000,"odom"
108,1756708202.056338,-0.001557,0.002416,-0.000004,0.000000,0.000000,"odom"
109,1756708202.122980,-0.003088,0.011093,-0.000004,0.000000,0.000000,"odom"
110,1756708202.189693,-0.003088,0.011093,-0.000004,0.000000,0.000000,"odom"
111,1756708202.256358,-0.000027,-0.006253,-0.000004,0.000000,0.000000,"odom"
112,1756708202.322951,-0.000027,-0.006253,-0.000004,0.000000,0.000000,"odom"
113,1756708202.389633,-0.003088,0.011093,-0.000004,0.000000,0.000000,"odom"
114,1756708202.456331,-0.003088,0.011093,-0.000004,0.000000,0.000000,"odom"
115,1756708202.522962,-0.001566,0.002432,-0.000006,-0.000472,-0.000002,"odom"
116,1756708202.589938,-0.003089,0.011095,-0.000006,0.000000,0.000000,"odom"
117,1756708202.656384,-0.003089,0.011095,-0.000006,0.000000,0.000000,"odom"
118,1756708202.723007,-0.001560,0.002432,-0.000006,0.000000,0.000000,"odom"
119,1756708202.789633,-0.001557,0.002416,-0.000006,0.000000,0.000000,"odom"
120,1756708202.856340,-0.001557,0.002416,-0.000006,0.000000,0.000000,"odom"
121,1756708202.922990,-0.003089,0.011097,-0.000006,0.000000,0.000000,"odom"
122,1756708202.989780,-0.001559,0.002431,-0.000006,0.000000,0.000000,"odom"
123,1756708203.056326,-0.001559,0.002431,-0.000006,0.000000,0.000000,"odom"
124,1756708203.123015,-0.003088,0.011093,-0.000006,0.000000,0.000000,"odom"
125,1756708203.189619,-0.001560,0.002432,-0.000006,0.000000,0.000000,"odom"
126,1756708203.256332,-0.001560,0.002432,-0.000006,0.000000,0.000000,"odom"
127,1756708203.322976,-0.001557,0.002416,-0.000006,0.000000,0.000000,"odom"
128,1756708203.390021,-0.001557,0.002416,-0.000006,0.000000,0.000000,"odom"
129,1756708203.456421,-0.001557,0.002416,-0.000006,0.000000,0.000000,"odom"
130,1756708203.522958,-0.003089,0.011095,-0.000006,0.000000,0.000000,"odom"
131,1756708203.589628,-0.001560,0.002432,-0.000006,0.000000,0.000000,"odom"
132,1756708203.656306,-0.001560,0.002432,-0.000006,0.000000,0.000000,"odom"
133,1756708203.722986,-0.001557,0.002416,-0.000006,0.000000,0.000000,"odom"
134,1756708203.789628,-0.003089,0.011097,-0.000006,0.000000,0.000000,"odom"
135,1756708203.856330,-0.003089,0.011097,-0.000006,0.000000,0.000000,"odom"
136,1756708203.922979,-0.001560,0.002432,-0.000008,0.000000,0.000000,"odom"
137,1756708203.989621,-0.003089,0.011097,-0.000008,0.000000,0.000000,"odom"
138,1756708204.056313,-0.003089,0.011097,-0.000008,0.000000,0.000000,"odom"
139,1756708204.122981,-0.001560,0.002434,-0.000008,0.000000,0.000000,"odom"
140,1756708204.190063,-0.004621,0.019775,-0.000008,0.000000,0.000000,"odom"
141,1756708204.256383,-0.004621,0.019775,-0.000008,0.000000,0.000000,"odom"
142,1756708204.322958,-0.001563,0.002449,-0.000005,0.000000,0.000000,"odom"
143,1756708204.389678,-0.003089,0.011095,-0.000005,0.000000,0.000000,"odom"
144,1756708204.456303,-0.003089,0.011095,-0.000005,0.000000,0.000000,"odom"
145,1756708204.522984,-0.003092,0.011112,-0.000005,0.000000,0.000000,"odom"
146,1756708204.589645,-0.001560,0.002434,-0.000005,0.000000,0.000000,"odom"
147,1756708204.656308,-0.001560,0.002434,-0.000005,0.000000,0.000000,"odom"
148,1756708204.722963,-0.014032,0.009165,-0.000005,0.000000,0.000000,"odom"
149,1756708204.789626,-0.001581,0.002429,-0.000005,0.000000,0.000000,"odom"
150,1756708204.856333,-0.001581,0.002429,-0.000005,0.000000,0.000000,"odom"
151,1756708204.922982,-0.003089,0.011095,-0.000005,0.000000,0.000000,"odom"
152,1756708204.989673,-0.003092,0.011112,-0.000005,0.000000,0.000000,"odom"
153,1756708205.056362,-0.003092,0.011112,-0.000005,0.000000,0.000000,"odom"
154,1756708205.122997,-0.003092,0.011112,-0.000005,0.000000,0.000000,"odom"
155,1756708205.189621,-0.003092,0.011112,-0.000005,0.000000,0.000000,"odom"
156,1756708205.256309,-0.003098,0.011112,-0.000007,0.000000,0.000000,"odom"
157,1756708205.322998,-0.001560,0.002434,-0.000007,0.000000,0.000000,"odom"
158,1756708205.389630,-0.014030,0.009164,-0.000007,0.000000,0.000000,"odom"
159,1756708205.456325,-0.011471,0.009163,0.000171,0.074401,0.029904,"odom"
160,1756708205.522979,0.001517,0.011115,0.002597,0.070758,0.027919,"odom"
161,1756708205.589631,0.001116,0.002441,0.004012,0.094592,0.033337,"odom"
162,1756708205.656331,0.009966,0.002487,0.006258,0.108023,0.040665,"odom"
163,1756708205.722980,0.018414,0.004427,0.010229,0.151543,0.058798,"odom"
164,1756708205.789674,0.023042,0.015023,0.015183,0.188839,0.052324,"odom"
165,1756708205.856363,0.036320,0.015244,0.017893,0.183216,0.046038,"odom"
166,1756708205.922988,0.044261,-0.000258,0.016918,0.192143,0.017283,"odom"
167,1756708205.989631,0.068089,0.005359,0.017281,0.193088,-0.028635,"odom"
168,1756708206.056319,0.082380,0.005586,0.014404,0.194504,-0.060561,"odom"
169,1756708206.122975,0.099387,0.009327,0.009802,0.190796,-0.084979,"odom"
170,1756708206.189656,0.112765,0.009422,0.005265,0.202133,-0.067885,"odom"
171,1756708206.256306,0.110147,0.011176,0.003596,0.181285,-0.006100,"odom"
172,1756708206.323161,0.126189,0.011236,0.003957,0.190727,0.015178,"odom"
173,1756708206.389620,0.147876,0.027608,0.008616,0.194976,0.024620,"odom"
174,1756708206.456331,0.162077,0.027745,0.010354,0.187895,0.023562,"odom"
175,1756708206.522954,0.172793,0.040266,0.013118,0.186478,0.000005,"odom"
176,1756708206.590203,0.186472,0.052752,0.015369,0.185491,-0.000870,"odom"
177,1756708206.656412,0.202241,0.052997,0.015809,0.212699,0.017274,"odom"
178,1756708206.722985,0.216487,0.065524,0.019627,0.245438,0.015202,"odom"
179,1756708206.789953,0.233322,0.051876,0.016330,0.254572,-0.009409,"odom"
180,1756708206.856327,0.251953,0.052174,0.015749,0.256906,-0.010473,"odom"
181,1756708206.922996,0.266795,0.047158,0.014094,0.270984,0.001228,"odom"
182,1756708206.989565,0.283753,0.070147,0.020618,0.278436,0.001219,"odom"
183,1756708207.056333,0.303074,0.070544,0.020562,0.266984,0.001217,"odom"
184,1756708207.122976,0.330755,0.067546,0.019621,0.271954,-0.004016,"odom"
185,1756708207.189642,0.335399,0.097221,0.026665,0.270469,-0.022154,"odom"
186,1756708207.256317,0.355876,0.097757,0.025792,0.282356,-0.011523,"odom"
187,1756708207.322972,0.387482,0.094803,0.023280,0.282150,-0.027393,"odom"
188,1756708207.390492,0.406132,0.100250,0.023955,0.275705,-0.016911,"odom"
189,1756708207.456417,0.426747,0.100727,0.022332,0.279481,-0.024263,"odom"
190,1756708207.523319,0.463914,0.090800,0.018813,0.292700,-0.009423,"odom"
191,1756708207.589710,0.486582,0.096382,0.019333,0.300821,-0.014642,"odom"
192,1756708207.656365,0.508377,0.096800,0.019132,0.285799,0.000176,"odom"
193,1756708207.722983,0.539248,0.113074,0.023501,0.300572,-0.017953,"odom"
194,1756708207.789638,0.563572,0.109964,0.020921,0.319977,-0.027389,"odom"
195,1756708207.856331,0.583707,0.110377,0.020288,0.283894,-0.000851,"odom"
196,1756708207.922952,0.607932,0.107263,0.020400,0.315534,0.019395,"odom"
197,1756708207.989628,0.625373,0.121471,0.025904,0.292812,0.021489,"odom"
198,1756708208.056338,0.646469,0.122038,0.027457,0.293310,0.022692,"odom"
199,1756708208.123106,0.669677,0.145179,0.034808,0.295739,0.002461,"odom"
200,1756708208.190325,0.678526,0.139907,0.034695,0.296375,0.030030,"odom"
201,1756708208.256392,0.699786,0.140669,0.036518,0.296837,0.033184,"odom"
202,1756708208.323295,0.735111,0.156948,0.044008,0.286091,0.042757,"odom"
203,1756708208.389623,0.758561,0.153637,0.045441,0.287035,0.034213,"odom"
204,1756708208.456314,0.780061,0.154636,0.046846,0.314682,0.016235,"odom"
205,1756708208.522993,0.804636,0.142491,0.043659,0.285422,0.016227,"odom"
206,1756708208.589619,0.822210,0.156362,0.048669,0.265096,0.016224,"odom"
207,1756708208.656305,0.842357,0.157358,0.049941,0.269318,0.024779,"odom"
208,1756708208.722965,0.866997,0.171614,0.055046,0.266263,0.019373,"odom"
209,1756708208.789661,0.891250,0.168203,0.054995,0.266263,0.023565,"odom"
210,1756708208.856309,0.910792,0.169300,0.056609,0.269456,0.019380,"odom"
211,1756708208.922952,0.932267,0.183305,0.061467,0.271456,0.018339,"odom"
212,1756708208.989682,0.944817,0.186638,0.064059,0.273387,0.023578,"odom"
213,1756708209.056399,0.964513,0.187915,0.065019,0.282494,0.012925,"odom"
214,1756708209.122956,0.988282,0.193177,0.067710,0.284202,0.023597,"odom"
215,1756708209.189641,1.005643,0.206742,0.074318,0.275705,0.052358,"odom"
216,1756708209.256320,1.026577,0.208337,0.077047,0.294821,0.038579,"odom"
217,1756708209.322956,1.053640,0.213796,0.080973,0.318583,0.049231,"odom"
218,1756708209.389660,1.073721,0.227430,0.087968,0.314207,0.043817,"odom"
219,1756708209.456314,1.095504,0.229388,0.090364,0.315485,0.037375,"odom"
220,1756708209.522955,1.120303,0.216828,0.088360,0.291474,0.031083,"odom"
221,1756708209.589635,1.143946,0.212975,0.088340,0.284606,0.015213,"odom"
222,1756708209.656308,1.164637,0.214825,0.089384,0.289104,0.021480,"odom"
223,1756708209.722959,1.175210,0.226580,0.095000,0.293602,0.039636,"odom"
224,1756708209.789663,1.209703,0.224640,0.096868,0.289910,0.051340,"odom"
225,1756708209.856385,1.230943,0.226748,0.099960,0.287825,0.047150,"odom"
226,1756708209.922971,1.242504,0.229666,0.103898,0.310191,0.053435,"odom"
227,1756708209.989623,1.275804,0.236353,0.108894,0.315715,0.052391,"odom"
228,1756708210.056309,1.296618,0.238666,0.111224,0.290785,0.027965,"odom"
229,1756708210.122960,1.306251,0.250137,0.116946,0.292228,0.032140,"odom"
230,1756708210.189632,1.330171,0.252981,0.119109,0.289867,0.034391,"odom"
231,1756708210.256305,1.344817,0.247806,0.119081,0.285576,0.027951,"odom"
232,1756708210.322960,1.370169,0.250870,0.120783,0.292339,0.019391,"odom"
233,1756708210.389624,1.391152,0.283783,0.131377,0.273567,0.013090,"odom"
234,1756708210.456305,1.411608,0.286501,0.132626,0.282829,0.031058,"odom"
235,1756708210.522958,1.437821,0.273642,0.130336,0.283550,0.039613,"odom"
236,1756708210.589735,1.460491,0.278108,0.133281,0.297713,0.028987,"odom"
237,1756708210.656366,1.481705,0.280978,0.135272,0.328812,0.041705,"odom"
238,1756708210.722959,1.504031,0.285423,0.138375,0.287284,0.030030,"odom"
239,1756708210.789620,1.514868,0.287778,0.141027,0.283258,0.032127,"odom"
240,1756708210.856308,1.535973,0.290802,0.143143,0.277593,0.031074,"odom"
241,1756708210.922959,1.546123,0.301990,0.147986,0.308437,0.020445,"odom"
242,1756708210.989633,1.575846,0.307655,0.150602,0.286425,0.030030,"odom"
243,1756708211.056316,1.596270,0.310776,0.152122,0.282022,0.018350,"odom"
244,1756708211.122955,1.620898,0.314570,0.152831,0.285704,-0.000852,"odom"
245,1756708211.189646,1.640155,0.327984,0.156346,0.287120,0.011875,"odom"
246,1756708211.256307,1.661342,0.331344,0.157874,0.281842,0.034215,"odom"
247,1756708211.322966,1.673356,0.333694,0.159851,0.317354,0.016250,"odom"
248,1756708211.389822,1.709777,0.340241,0.160474,0.324075,0.000196,"odom"
249,1756708211.456360,1.730312,0.343569,0.160183,0.292907,-0.009386,"odom"
250,1756708211.522967,1.746136,0.364548,0.166192,0.283258,0.001231,"odom"
251,1756708211.589624,1.760929,0.367253,0.165911,0.288159,-0.010431,"odom"
252,1756708211.656305,1.781531,0.370704,0.165443,0.283258,-0.015683,"odom"
253,1756708211.722965,1.804962,0.374918,0.165608,0.297575,0.005610,"odom"
254,1756708211.789628,1.828312,0.370174,0.163041,0.293172,0.000009,"odom"
255,1756708211.856328,1.849874,0.373725,0.163142,0.320026,0.008752,"odom"
256,1756708211.922986,1.870531,0.386505,0.167584,0.318714,0.020433,"odom"
257,1756708211.989648,1.900053,0.391848,0.168742,0.290100,0.021483,"odom"
258,1756708212.056329,1.920937,0.395430,0.170147,0.289395,0.010848,"odom"
259,1756708212.122979,1.936273,0.398199,0.171539,0.296153,0.027944,"odom"
260,1756708212.189620,1.965771,0.403467,0.174106,0.272039,0.034229,"odom"
261,1756708212.256358,1.986261,0.407105,0.176456,0.302289,0.040692,"odom"
262,1756708212.322952,1.995369,0.426728,0.184199,0.313125,0.026915,"odom"
263,1756708212.389618,2.018133,0.430693,0.185863,0.312961,0.019399,"odom"
264,1756708212.456321,2.038342,0.434502,0.186017,0.286563,-0.007126,"odom"
265,1756708212.522987,2.053368,0.437074,0.186776,0.286907,0.030035,"odom"
266,1756708212.589621,2.077519,0.450254,0.191738,0.285910,0.023775,"odom"
267,1756708212.656307,2.097607,0.454178,0.193314,0.269430,0.028983,"odom"
268,1756708212.722967,2.106435,0.455559,0.195431,0.272003,0.022544,"odom"
269,1756708212.789623,2.140168,0.461319,0.197707,0.314207,0.043837,"odom"
270,1756708212.856332,2.160671,0.465473,0.200936,0.324173,0.051368,"odom"
271,1756708212.922976,2.183313,0.469285,0.204260,0.286006,0.037565,"odom"
272,1756708212.990095,2.191444,0.470319,0.207234,0.279996,0.044001,"odom"
273,1756708213.056398,2.211988,0.474678,0.210114,0.282288,0.052367,"odom"
274,1756708213.122953,2.237844,0.479065,0.213712,0.273816,0.053429,"odom"
275,1756708213.190016,2.259669,0.491541,0.219511,0.321878,0.044875,"odom"
276,1756708213.256326,2.279909,0.496093,0.222113,0.283189,0.039641,"odom"
277,1756708213.322974,2.297138,0.507507,0.226401,0.322600,0.011031,"odom"
278,1756708213.389644,2.320789,0.512975,0.227562,0.292700,0.023761,"odom"
279,1756708213.456324,2.341381,0.517767,0.228917,0.282786,0.017297,"odom"
280,1756708213.522956,2.365877,0.519862,0.229398,0.276606,0.031081,"odom"
281,1756708213.589619,2.382536,0.539986,0.236365,0.272856,0.037542,"odom"
282,1756708213.656313,2.401347,0.544558,0.239538,0.259945,0.057798,"odom"
283,1756708213.722952,2.422767,0.556754,0.246004,0.259653,0.070529,"odom"
284,1756708213.789779,2.448049,0.569787,0.253367,0.260417,0.079084,"odom"
285,1756708213.856374,2.466254,0.574565,0.258519,0.252100,0.084311,"odom"
286,1756708213.922963,2.484233,0.550167,0.256498,0.259988,0.080121,"odom"
287,1756708213.989619,2.505264,0.555757,0.261556,0.250116,0.058860,"odom"
288,1756708214.056314,2.504658,0.572016,0.270982,0.252703,0.090792,"odom"
289,1756708214.122953,2.523744,0.577405,0.278024,0.219774,0.102471,"odom"
290,1756708214.189634,2.555524,0.579589,0.284423,0.216220,0.120624,"odom"
291,1756708214.256306,2.570260,0.583972,0.292067,0.209611,0.132321,"odom"
292,1756708214.322951,2.584809,0.585770,0.301452,0.231852,0.144032,"odom"
293,1756708214.389659,2.600289,0.596869,0.312802,0.211722,0.139837,"odom"
294,1756708214.456331,2.614901,0.601681,0.321424,0.209611,0.137556,"odom"
295,1756708214.522957,2.642289,0.605869,0.329293,0.238304,0.104576,"odom"
296,1756708214.589612,2.642217,0.604079,0.335019,0.261696,0.076819,"odom"
297,1756708214.656390,2.660632,0.610546,0.339010,0.303191,0.052391,"odom"
298,1756708214.722962,2.688259,0.614563,0.340730,0.313321,0.041754,"odom"
299,1756708214.789620,2.704158,0.642069,0.350156,0.315600,0.038604,"odom"
300,1756708214.856322,2.723778,0.649269,0.352452,0.287979,0.026921,"odom"
301,1756708214.922953,2.744503,0.659955,0.355191,0.271662,0.031088,"odom"
302,1756708214.989630,2.767857,0.662249,0.355962,0.278399,0.038600,"odom"
303,1756708215.056327,2.786784,0.669325,0.358482,0.308601,0.035304,"odom"
304,1756708215.122969,2.809073,0.677710,0.360003,0.281799,0.014005,"odom"
305,1756708215.189624,2.821367,0.680718,0.361433,0.318403,0.025690,"odom"
306,1756708215.256332,2.840998,0.688164,0.363060,0.280898,0.031094,"odom"
307,1756708215.322951,2.853522,0.707133,0.370488,0.311551,0.053422,"odom"
308,1756708215.389692,2.874836,0.699221,0.368541,0.319386,0.036354,"odom"
309,1756708215.456546,2.897394,0.707979,0.371228,0.288907,0.042805,"odom"
310,1756708215.522964,2.916215,0.717652,0.374668,0.312977,0.030053,"odom"
311,1756708215.589647,2.940597,0.729440,0.377985,0.310879,0.053455,"odom"
312,1756708215.656322,2.959875,0.737155,0.381940,0.278537,0.063052,"odom"
313,1756708215.722963,2.981473,0.747872,0.386833,0.286356,0.061991,"odom"
314,1756708215.789638,3.003035,0.758441,0.392120,0.282494,0.076824,"odom"
315,1756708215.856314,3.022987,0.766778,0.398209,0.286461,0.111023,"odom"
316,1756708215.922960,3.030992,0.783753,0.411145,0.265499,0.117307,"odom"
317,1756708215.989643,3.046895,0.791584,0.419368,0.316682,0.111063,"odom"
318,1756708216.056329,3.065918,0.800166,0.426394,0.280967,0.108770,"odom"
319,1756708216.122963,3.087836,0.810248,0.433941,0.272639,0.098115,"odom"
320,1756708216.189889,3.117646,0.814957,0.439176,0.277344,0.119398,"odom"
321,1756708216.256358,3.136639,0.823990,0.446989,0.287396,0.136502,"odom"
322,1756708216.322954,3.165703,0.834310,0.455517,0.289422,0.130228,"odom"
323,1756708216.389659,3.177234,0.842600,0.466109,0.324206,0.136530,"odom"
324,1756708216.456343,3.195943,0.852125,0.473953,0.280580,0.118519,"odom"
325,1756708216.522969,3.217983,0.881109,0.486862,0.281524,0.104558,"odom"
326,1756708216.589616,3.231351,0.871071,0.489354,0.274288,0.115192,"odom"
327,1756708216.656305,3.249384,0.880777,0.496804,0.275232,0.134398,"odom"
328,1756708216.722900,3.273744,0.882146,0.502609,0.282786,0.123761,"odom"
329,1756708216.789633,3.294155,0.900266,0.514626,0.280012,0.149253,"odom"
330,1756708216.856331,3.312226,0.910623,0.524350,0.288563,0.169672,"odom"
331,1756708216.923013,3.331224,0.937569,0.541093,0.280426,0.172822,"odom"
332,1756708216.989700,3.352131,0.936336,0.550970,0.267266,0.200378,"odom"
333,1756708217.056366,3.369455,0.947159,0.563359,0.282786,0.199339,"odom"
334,1756708217.122955,3.397252,0.950052,0.573127,0.315977,0.188725,"odom"
335,1756708217.189598,3.418149,0.948231,0.582361,0.287146,0.191834,"odom"
336,1756708217.256308,3.436104,0.960239,0.594050,0.287756,0.186612,"odom"
337,1756708217.322988,3.458208,0.968802,0.606073,0.297893,0.192887,"odom"
338,1756708217.389639,3.478570,0.983159,0.619913,0.301654,0.201597,"odom"
339,1756708217.456330,3.496017,0.995809,0.632399,0.290271,0.205789,"odom"
340,1756708217.523023,3.520040,1.017539,0.646999,0.275121,0.180156,"odom"
341,1756708217.589630,3.543493,1.026267,0.657852,0.338550,0.190994,"odom"
