t_idx,obstacle,path,alignment,goal,center
273,0,0,0,0.559264,0.478529
274,0,0,0,0.593267,0.470642
275,0,0,0,0.594599,0.468314
276,0.0454545,0,0,0.60149,0.484166
277,0,0,0,0.619016,0.492039
278,0,0,0,0.610996,0.51441
279,0,0,0,0.588704,0.479064
280,0.0869565,0,0,0.602621,0.539581
281,0.0434783,0,0,0.624214,0.580829
282,0,0,0,0.695116,0.592098
283,0,0,0,0.686473,0.590671
284,0,0,0,0.680279,0.586342
285,0,0,0,0.671832,0.582742
286,0,0,0,0.666887,0.578956
287,0,0,0,0.703908,0.766059
288,0,0,0,0.656196,0.572759
289,0,0,0,0.64667,0.5723
290,0,0,0,0.648722,0.566233
291,0,0,0,0.646939,0.568025
292,0,0,0,0.652329,0.56553
293,0,0,0,0.656355,0.566909
294,0,0,0,0.637713,0.561309
295,0,0,0,0.633038,0.559237
296,0,0,0,0.631411,0.55558
297,0,0,0,0,0
298,0,0,0,0,0
299,0,0,0,0,0
300,0,0,0,0,0
301,0,0,0,0,0
302,0,0,0,0,0
303,0,0,0,0,0
304,0.4375,0,0,0.444257,0.349098
305,0.59375,0,0,0.41001,0.323237
306,0.3125,0,0,0.495405,0.477011
307,0.0909091,0,0,0.503637,0.551447
308,0,0,0,0.689014,0.418247
309,0,0,0,0.520661,0.360805
310,0.0909091,0,0,0.474118,0.299914
311,0,0,0,0.467668,0.277416
312,0.4375,0,0,0.365739,0.213059
313,0.55,0,0,0.329522,0.180899
314,0.2,0,0,0.357117,0.239293
315,0,0,0,0.632781,0.430582
316,0,0,0,0.485203,0.487156
317,0.0769231,0,0,0.507228,0.511174
318,0.0909091,0,0,0.54694,0.52426
319,0.153846,0,0,0.648732,0.479532
320,0.105263,0,0,0.586491,0.454663
321,0,0,0,0.585681,0.633191
322,0,0,0,0.597778,0.576944
323,0.208333,0,0,0.609696,0.502831
324,0.172414,0,0,0.609608,0.497659
325,0,0,0,0,0
326,0,0,0,0.815341,0.637465
327,0.116279,0,0,0.857638,0.464769
328,0,0,0,0,0
329,0,0,0,0,0
330,0,0,0,0,0
331,0,0,0,0,0
332,0,0,0,0,0
333,0,0,0,0,0
334,0,0,0,0,0
335,0,0,0,0,0
336,0,0,0,0,0
337,0,0,0,0,0
338,0,0,0,0,0
339,0,0,0,0,0
340,0,0,0,0,0
341,0,0,0,0,0
342,0,0,0,0,0
343,0.0666667,0.000727832,0.153203,0.589133,0.693469
344,0.0666667,0,0.151044,0.600274,0.706011
345,0,0.00249293,0.166041,0.542324,0.657744
346,0,0.00897911,0.185306,0.479233,0.592749
347,0,0.00461854,0.165295,0.515644,0.614656
348,0,0.000955339,0.165731,0.529917,0.633078
349,0,0.0113307,0.177442,0.443043,0.534998
350,0,0.0104178,0.175852,0.442206,0.530812
351,0,0.0244614,0.180405,0.367347,0.440652
352,0,0.0206038,0.135967,0.397964,0.456441
353,0,0.0300926,0.129224,0.364921,0.41286
354,0,0.0262523,0.116249,0.376324,0.423307
355,0,0.0151483,0.113303,0.407944,0.461971
356,0,0.0273795,0.119741,0.349085,0.39965
357,0,0.0280332,0.106059,0.345655,0.392045
358,0,0.037326,0.0726341,0.36909,0.393153
359,0,0.0342799,0.0575522,0.428194,0.452635
360,0,0.0399047,0.0618428,0.408122,0.427683
361,0,0.0404504,0.061582,0.417049,0.439391
362,0,0.0326253,0.0556453,0.444461,0.469677
363,0,0.0376035,0.059332,0.426283,0.450798
364,0,0.0688559,0.0851277,0.314299,0.327789
365,0,0.0478011,0.0684312,0.342051,0.389406
366,0,0.0474286,0.0636865,0.365013,0.413145
367,0,0.043396,0.0605183,0.364645,0.412723
368,0,0.0500469,0.0759766,0.31425,0.357861
369,0,0.0320495,0.0718184,0.21151,0.242244
370,0,0.0346554,0.0669468,0.279964,0.323583
371,0,0.0342361,0.0678237,0.275196,0.317832
372,0,0.0248925,0.0478416,0.363874,0.42649
373,0,0.0118372,0.0416321,0.324563,0.379606
374,0,0.0135623,0.0444528,0.324123,0.379479
375,0,0.0186738,0.0479986,0.337986,0.399936
376,0,0.0182881,0.0720274,0.207647,0.245028
377,0,0.0146934,0.0504605,0.310869,0.364288
378,0,0.0204567,0.049774,0.352346,0.423799
379,0,0.00316005,0.0468257,0.224746,0.277331
380,0,0.0226215,0.0783602,0.220098,0.266419
381,0,0.00642725,0.0402612,0.320357,0.384676
382,0,0.00643856,0.0421454,0.311791,0.375269
383,0,0.00808649,0.0483444,0.28966,0.345122
384,0,0.009747,0.0512152,0.288818,0.345487
385,0,0.00829789,0.0394113,0.379676,0.442899
386,0,0.0125992,0.0565832,0.29383,0.353683
387,0.242424,0,0,0.0574236,0.0585431
388,0.384615,0,0,0.0834274,0.0956736
389,0.653846,0,0,0.492085,0.553021
390,0.388889,0,0,0.407435,0.453969
391,0.294118,0,0,0.66281,0.74878
392,0.0333333,0,0,0.906812,0.897918
393,0.05,0,0,0.887711,0.859415
394,0,0,0,0.890787,0.89127
395,0,0,0,1,0.8446
396,0.0714286,0,0,0.867664,0.845336
397,0,0,0,0.86572,0.892414
398,0,0,0,0.869236,0.937781
399,0,0,0,1,0.852959
400,0,0,0,1,0.846082
401,0,0,0,1,0.829203
402,0,0,0,1,0.843961
403,0,0,0,1,0.830405
404,0,0,0,1,0.832966
405,0,0,0,1,0.795331
406,0,0,0,0.996728,0.763462
407,0,0,0,0,0
408,0,0,0,0,0
409,0,0,0,0,0
410,0,0,0,0,0
411,0,0,0,0,0
412,0,0,0,0,0
413,0,0,0,0,0
414,0,0,0,0.431885,0.537078
415,0.222222,0,0,0.473925,0.576363
416,0.230769,0,0,0.522571,0.607335
417,0,0,0,0,0
418,0.103448,0,0,0.508284,0.586396
419,0.16129,0,0,0.00961959,0.0157875
420,0.136364,0,0,0.504214,0.580544
421,0.136364,0,0,0.504214,0.580544
