t_idx,stamp_sec,x,y,yaw,vx,wz,frame_id
103,1756708276.358169,-0.003654,-0.000645,-0.000004,0.000000,0.000000,"odom"
104,1756708276.458156,-0.003654,-0.000645,-0.000004,0.000000,0.000000,"odom"
105,1756708276.558168,-0.003654,-0.000645,-0.000004,0.000000,0.000000,"odom"
106,1756708276.658158,-0.002122,-0.009325,-0.000004,0.000000,0.000000,"odom"
107,1756708276.758282,-0.003651,-0.000662,-0.000004,-0.000000,0.000000,"odom"
108,1756708276.858271,-0.003651,-0.000662,-0.000004,0.000000,0.000000,"odom"
109,1756708276.958285,-0.003654,-0.000645,-0.000004,0.000000,0.000000,"odom"
110,1756708277.058147,-0.005186,0.008035,-0.000004,0.000000,0.000000,"odom"
111,1756708277.158168,-0.002125,-0.009311,-0.000004,0.000000,0.000000,"odom"
112,1756708277.258119,-0.003657,-0.000664,-0.000006,0.000000,0.000000,"odom"
113,1756708277.358191,-0.005186,0.008035,-0.000006,0.000000,0.000000,"odom"
114,1756708277.458381,-0.003663,-0.000628,-0.000004,0.000000,0.000000,"odom"
115,1756708277.558420,-0.002122,-0.009325,-0.000004,0.000000,0.000000,"odom"
116,1756708277.658342,0.005758,0.009949,-0.000004,0.000000,0.000000,"odom"
117,1756708277.758452,-0.003636,-0.000624,-0.000004,0.000000,0.000000,"odom"
118,1756708277.858147,-0.003654,-0.000645,-0.000004,0.000000,0.000000,"odom"
119,1756708277.958163,-0.005186,0.008035,-0.000004,0.000000,0.000000,"odom"
120,1756708278.058429,0.005752,0.009983,-0.000004,0.000000,0.000000,"odom"
121,1756708278.158145,-0.005168,0.008055,-0.000004,0.000000,0.000000,"odom"
122,1756708278.258410,-0.003657,-0.000630,-0.000004,0.000000,0.000000,"odom"
123,1756708278.358445,-0.002128,-0.009323,-0.000006,-0.000472,-0.000002,"odom"
124,1756708278.458151,-0.005183,0.008018,-0.000006,0.000000,0.000000,"odom"
125,1756708278.558592,-0.003654,-0.000645,-0.000006,0.000000,0.000000,"odom"
126,1756708278.658227,-0.003654,-0.000645,-0.000006,0.000000,0.000000,"odom"
127,1756708278.758300,-0.002122,-0.009325,-0.000006,0.000000,0.000000,"odom"
128,1756708278.858265,-0.003651,-0.000662,-0.000006,0.000000,0.000000,"odom"
129,1756708278.958109,-0.003657,-0.000628,-0.000006,0.000000,0.000000,"odom"
130,1756708279.058197,-0.003657,-0.000628,-0.000006,0.000000,0.000000,"odom"
131,1756708279.158396,-0.003654,-0.000645,-0.000006,0.000000,0.000000,"odom"
132,1756708279.258357,-0.005186,0.008033,-0.000006,0.000000,0.000000,"odom"
133,1756708279.358700,-0.002124,-0.009313,-0.000006,0.000000,0.000000,"odom"
134,1756708279.458117,-0.005186,0.008033,-0.000006,-0.000000,0.000000,"odom"
135,1756708279.558258,-0.005186,0.008033,-0.000006,0.000000,0.000000,"odom"
136,1756708279.658383,-0.003663,-0.000628,-0.000008,0.000000,0.000000,"odom"
137,1756708279.758172,-0.003657,-0.000628,-0.000008,0.000000,0.000000,"odom"
138,1756708279.858256,-0.003654,-0.000645,-0.000008,0.000000,0.000000,"odom"
139,1756708279.958279,-0.003654,-0.000645,-0.000008,0.000000,0.000000,"odom"
140,1756708280.058457,-0.005186,0.008036,-0.000008,0.000000,0.000000,"odom"
141,1756708280.158370,-0.003657,-0.000630,-0.000008,0.000000,0.000000,"odom"
142,1756708280.258362,-0.005186,0.008033,-0.000008,0.000000,0.000000,"odom"
143,1756708280.358404,-0.003657,-0.000628,-0.000008,0.000000,0.000000,"odom"
144,1756708280.458471,-0.003654,-0.000645,-0.000008,0.000000,0.000000,"odom"
145,1756708280.558367,-0.005186,0.008035,-0.000008,-0.000000,0.000000,"odom"
146,1756708280.658187,-0.005186,0.008035,-0.000008,0.000000,0.000000,"odom"
147,1756708280.758090,-0.003654,-0.000645,-0.000008,0.000000,0.000000,"odom"
148,1756708280.858162,-0.005186,0.008036,-0.000008,-0.000000,0.000000,"odom"
149,1756708280.958355,-0.005192,0.008036,-0.000010,-0.000472,-0.000002,"odom"
150,1756708281.058601,-0.003657,-0.000628,-0.000010,0.000000,0.000000,"odom"
151,1756708281.158203,-0.005186,0.008036,-0.000010,0.000000,0.000000,"odom"
152,1756708281.258111,-0.003657,-0.000626,-0.000010,0.000000,0.000000,"odom"
153,1756708281.358161,-0.006724,0.016714,-0.000008,0.000000,0.000000,"odom"
154,1756708281.458255,-0.003660,-0.000611,-0.000007,0.000000,0.000000,"odom"
155,1756708281.558222,-0.005186,0.008035,-0.000007,0.000000,0.000000,"odom"
156,1756708281.658197,-0.003657,-0.000626,-0.000007,0.000000,0.000000,"odom"
157,1756708281.758492,-0.003657,-0.000626,-0.000007,0.000000,0.000000,"odom"
158,1756708281.858203,-0.003679,-0.000632,-0.000007,0.000001,0.000000,"odom"
159,1756708281.958178,-0.003679,-0.000632,-0.000007,0.000000,0.000000,"odom"
160,1756708282.058228,-0.005186,0.008035,-0.000007,0.000000,0.000000,"odom"
161,1756708282.158247,-0.005189,0.008052,-0.000007,0.000000,0.000000,"odom"
162,1756708282.258208,-0.005189,0.008052,-0.000007,0.000000,0.000000,"odom"
163,1756708282.358197,-0.005195,0.008052,-0.000009,0.000000,0.000000,"odom"
164,1756708282.458207,-0.016127,0.006104,-0.000009,-0.000001,0.000000,"odom"
165,1756708282.558344,-0.004459,0.008047,0.000869,0.054061,0.042661,"odom"
166,1756708282.658299,-0.003639,-0.000630,0.003297,0.084815,0.034364,"odom"
167,1756708282.758560,0.007316,0.001286,0.007410,0.155087,0.051298,"odom"
168,1756708282.858149,0.016754,0.011901,0.014328,0.165721,0.048156,"odom"
169,1756708282.958206,0.030784,-0.003506,0.015677,0.180340,0.028964,"odom"
170,1756708283.058383,0.054002,-0.003121,0.016710,0.221886,-0.016750,"odom"
171,1756708283.158381,0.084810,0.002585,0.013018,0.191852,-0.072248,"odom"
172,1756708283.258199,0.108239,0.006349,0.005946,0.180341,-0.072258,"odom"
173,1756708283.358604,0.112547,0.008132,0.003611,0.185534,0.001215,"odom"
174,1756708283.458416,0.141093,0.024508,0.008411,0.192143,0.027902,"odom"
175,1756708283.559064,0.164395,0.024738,0.010938,0.190907,0.010818,"odom"
176,1756708283.658180,0.181875,0.037363,0.013562,0.184590,-0.001927,"odom"
177,1756708283.758456,0.205684,0.050041,0.016766,0.242457,0.015173,"odom"
178,1756708283.858305,0.229616,0.062793,0.020863,0.252100,-0.002961,"odom"
179,1756708283.958358,0.256234,0.049232,0.016133,0.266263,-0.010462,"odom"
180,1756708284.058361,0.280984,0.044345,0.014767,0.275397,0.000178,"odom"
181,1756708284.158338,0.307349,0.067642,0.021524,0.265610,0.001226,"odom"
182,1756708284.258104,0.345370,0.064835,0.019707,0.261292,-0.021119,"odom"
183,1756708284.358206,0.367822,0.091329,0.025760,0.283911,-0.016749,"odom"
184,1756708284.458340,0.402195,0.092180,0.024035,0.281189,-0.005224,"odom"
185,1756708284.558255,0.444245,0.087408,0.020089,0.290839,-0.011507,"odom"
186,1756708284.658265,0.479412,0.088104,0.019253,0.296906,-0.012585,"odom"
187,1756708284.758293,0.513860,0.093932,0.020409,0.299474,-0.000874,"odom"
188,1756708284.858152,0.553901,0.106743,0.022957,0.332156,-0.022173,"odom"
189,1756708284.958386,0.588544,0.107511,0.022027,0.290864,0.011886,"odom"
190,1756708285.058379,0.623103,0.104617,0.022752,0.297156,0.015035,"odom"
191,1756708285.158195,0.651776,0.119236,0.029441,0.293018,0.013099,"odom"
192,1756708285.258335,0.685298,0.142818,0.037845,0.302831,0.025829,"odom"
193,1756708285.358306,0.704833,0.137936,0.039267,0.292228,0.043805,"odom"
194,1756708285.458386,0.751269,0.154792,0.048207,0.324747,0.038588,"odom"
195,1756708285.558472,0.784497,0.151953,0.049122,0.268931,0.013076,"odom"
196,1756708285.658192,0.819747,0.140252,0.046292,0.302142,0.017279,"odom"
197,1756708285.758243,0.848346,0.167647,0.056189,0.260889,0.023727,"odom"
198,1756708285.858365,0.881160,0.169530,0.058041,0.264889,0.020421,"odom"
199,1756708285.958458,0.915680,0.166706,0.058999,0.276357,0.014158,"odom"
200,1756708286.058472,0.946090,0.181307,0.065010,0.267944,0.028969,"odom"
201,1756708286.158362,0.969465,0.185391,0.067538,0.281370,0.012936,"odom"
202,1756708286.258122,1.004053,0.191431,0.071818,0.285592,0.039647,"odom"
203,1756708286.358272,1.031156,0.205870,0.080141,0.287507,0.035439,"odom"
204,1756708286.458269,1.068931,0.212261,0.085767,0.290340,0.042780,"odom"
205,1756708286.558277,1.099986,0.227019,0.093692,0.286684,0.039633,"odom"
206,1756708286.658518,1.135424,0.215396,0.092099,0.323354,0.020455,"odom"
207,1756708286.758178,1.169420,0.212462,0.092091,0.295061,0.022542,"odom"
208,1756708286.858470,1.190592,0.225295,0.099766,0.287799,0.049234,"odom"
209,1756708286.958345,1.222636,0.224766,0.103684,0.293378,0.043835,"odom"
210,1756708287.058139,1.257507,0.228500,0.109054,0.292700,0.056746,"odom"
211,1756708287.158345,1.301522,0.236472,0.114177,0.281094,0.037529,"odom"
212,1756708287.258101,1.321215,0.249181,0.120772,0.290992,0.027946,"odom"
213,1756708287.358227,1.349945,0.245679,0.121903,0.290032,0.024620,"odom"
214,1756708287.458252,1.385118,0.250037,0.123946,0.285619,0.010848,"odom"
215,1756708287.558364,1.416369,0.284447,0.135790,0.287300,0.032131,"odom"
216,1756708287.658396,1.453194,0.272975,0.134526,0.295061,0.037521,"odom"
217,1756708287.758356,1.486652,0.278965,0.138419,0.291103,0.041723,"odom"
218,1756708287.858168,1.519449,0.284904,0.142425,0.277593,0.039608,"odom"
219,1756708287.958329,1.540511,0.288784,0.146050,0.286048,0.028999,"odom"
220,1756708288.058351,1.560865,0.301542,0.151975,0.293172,0.030040,"odom"
221,1756708288.158319,1.601124,0.308859,0.154803,0.291284,0.012937,"odom"
222,1756708288.258208,1.636453,0.314394,0.155302,0.310944,0.003349,"odom"
223,1756708288.358185,1.666075,0.329451,0.160914,0.290658,0.030026,"odom"
224,1756708288.458181,1.688108,0.333435,0.162565,0.295405,0.002299,"odom"
225,1756708288.558456,1.735346,0.341746,0.162529,0.315125,0.002441,"odom"
226,1756708288.658155,1.761423,0.364486,0.168413,0.276622,-0.005048,"odom"
227,1756708288.758301,1.784988,0.368868,0.167769,0.298572,-0.008354,"odom"
228,1756708288.858180,1.820032,0.374821,0.168194,0.295129,-0.003993,"odom"
229,1756708288.958223,1.854483,0.371856,0.165867,0.283714,0.019384,"odom"
230,1756708289.058240,1.885501,0.386426,0.170624,0.293962,0.011886,"odom"
231,1756708289.158171,1.926216,0.393718,0.172730,0.325058,0.008764,"odom"
232,1756708289.258461,1.951252,0.398202,0.175675,0.274554,0.036321,"odom"
233,1756708289.358163,1.990699,0.405286,0.179565,0.269721,0.038569,"odom"
234,1756708289.458194,2.009975,0.426873,0.187878,0.289867,0.022718,"odom"
235,1756708289.558373,2.043338,0.432856,0.188387,0.284425,-0.000844,"odom"
236,1756708289.658163,2.068766,0.445908,0.193558,0.278065,0.032311,"odom"
237,1756708289.758302,2.102525,0.452589,0.196360,0.323140,0.031111,"odom"
238,1756708289.858173,2.122309,0.456166,0.199467,0.313321,0.041719,"odom"
239,1756708289.958180,2.165256,0.463864,0.204433,0.280426,0.057789,"odom"
240,1756708290.058155,2.198498,0.469918,0.208791,0.322075,0.044025,"odom"
241,1756708290.158168,2.216389,0.473082,0.213487,0.273859,0.055511,"odom"
242,1756708290.258187,2.252440,0.479738,0.218489,0.287035,0.045924,"odom"
243,1756708290.358339,2.284831,0.494707,0.225193,0.282983,0.036501,"odom"
244,1756708290.458211,2.311833,0.508398,0.229364,0.292297,0.015206,"odom"
245,1756708290.558166,2.347358,0.512973,0.230363,0.289867,0.014163,"odom"
246,1756708290.658193,2.380029,0.520693,0.233142,0.258057,0.031090,"odom"
247,1756708290.758177,2.405199,0.543026,0.242996,0.257293,0.056762,"odom"
248,1756708290.858177,2.436238,0.557712,0.252179,0.268803,0.081167,"odom"
249,1756708290.958168,2.470264,0.573203,0.262476,0.261070,0.078922,"odom"
250,1756708291.058348,2.497229,0.551178,0.262434,0.266374,0.069491,"odom"
251,1756708291.158391,2.508336,0.570627,0.275134,0.268571,0.098310,"odom"
252,1756708291.258181,2.534592,0.578207,0.285952,0.218984,0.117483,"odom"
253,1756708291.358241,2.572965,0.582418,0.296978,0.206778,0.133371,"odom"
254,1756708291.458171,2.593359,0.592248,0.312079,0.212804,0.136517,"odom"
255,1756708291.558213,2.617597,0.600286,0.326272,0.215276,0.134424,"odom"
256,1756708291.658184,2.654244,0.607724,0.335977,0.256821,0.084311,"odom"
257,1756708291.758173,2.664811,0.609771,0.342096,0.271970,0.044896,"odom"
258,1756708291.858456,2.701841,0.617162,0.344986,0.285979,0.038599,"odom"
259,1756708291.958124,2.727534,0.648435,0.355069,0.268082,0.025838,"odom"
260,1756708292.058189,2.758370,0.662907,0.359144,0.278537,0.031095,"odom"
261,1756708292.158311,2.790836,0.668639,0.361137,0.269944,0.025683,"odom"
262,1756708292.258218,2.822991,0.680840,0.363400,0.281953,0.021515,"odom"
263,1756708292.358178,2.845177,0.687560,0.365838,0.281370,0.039625,"odom"
264,1756708292.458406,2.867393,0.710385,0.375027,0.289300,0.039488,"odom"
265,1756708292.558160,2.901497,0.707412,0.374126,0.277301,0.043826,"odom"
266,1756708292.658169,2.929627,0.720778,0.378184,0.281121,0.033221,"odom"
267,1756708292.758174,2.964187,0.736752,0.385065,0.284786,0.054507,"odom"
268,1756708292.858170,2.995580,0.751530,0.391959,0.321026,0.065160,"odom"
269,1756708292.958222,3.027501,0.766591,0.402579,0.323256,0.122750,"odom"
270,1756708293.058527,3.044059,0.787443,0.418741,0.281465,0.111044,"odom"
271,1756708293.158437,3.069920,0.799948,0.430473,0.286048,0.109809,"odom"
272,1756708293.258177,3.101487,0.814683,0.441222,0.287979,0.116264,"odom"
273,1756708293.358385,3.140938,0.824086,0.451673,0.280107,0.142951,"odom"
274,1756708293.458401,3.179721,0.839296,0.464360,0.278537,0.141887,"odom"
275,1756708293.558142,3.199708,0.852149,0.478082,0.283078,0.117471,"odom"
276,1756708293.658129,3.231558,0.886490,0.493885,0.307863,0.105642,"odom"
277,1756708293.758315,3.253405,0.881119,0.501264,0.285841,0.129170,"odom"
278,1756708293.858391,3.287100,0.887741,0.511405,0.286356,0.148203,"odom"
279,1756708293.958420,3.316466,0.911323,0.529656,0.287618,0.175964,"odom"
280,1756708294.058410,3.343987,0.943631,0.552417,0.298568,0.198314,"odom"
281,1756708294.158370,3.380222,0.937428,0.565052,0.289019,0.193053,"odom"
282,1756708294.258359,3.409376,0.956359,0.584262,0.290589,0.186608,"odom"
283,1756708294.358364,3.439564,0.961018,0.599329,0.300752,0.195159,"odom"
284,1756708294.458112,3.470676,0.976029,0.617454,0.290297,0.195154,"odom"
285,1756708294.558707,3.499795,0.997216,0.637949,0.293867,0.195163,"odom"
286,1756708294.658461,3.531664,1.025037,0.657790,0.288806,0.184508,"odom"
287,1756708294.758447,3.562707,1.040032,0.673751,0.277111,0.172649,"odom"
288,1756708294.858123,3.585696,1.035404,0.686724,0.279937,0.186601,"odom"
289,1756708294.958408,3.604902,1.057841,0.707154,0.328976,0.177028,"odom"
290,1756708295.058379,3.629504,1.107718,0.731057,0.275232,0.147134,"odom"
291,1756708295.158333,3.649297,1.100144,0.738725,0.305256,0.136495,"odom"
292,1756708295.258130,3.681428,1.125917,0.750126,0.287687,0.103505,"odom"
293,1756708295.358872,3.710784,1.138925,0.755945,0.288245,0.079080,"odom"
294,1756708295.458379,3.728263,1.169522,0.769326,0.293602,0.120417,"odom"
295,1756708295.558684,3.754461,1.195239,0.781492,0.298529,0.115184,"odom"
296,1756708295.658315,3.775370,1.234153,0.796827,0.280022,0.100190,"odom"
297,1756708295.758365,3.792278,1.264353,0.808910,0.277121,0.082210,"odom"
298,1756708295.858496,3.811155,1.286095,0.816222,0.315075,0.059899,"odom"
299,1756708295.958398,3.841848,1.300064,0.819311,0.331796,0.088684,"odom"
300,1756708296.058158,3.873449,1.315080,0.825615,0.283576,0.112062,"odom"
301,1756708296.158250,3.876351,1.340193,0.848183,0.279688,0.212246,"odom"
302,1756708296.258204,3.897480,1.364755,0.870325,0.263833,0.228141,"odom"
303,1756708296.358182,3.935990,1.388533,0.888926,0.276649,0.230234,"odom"
304,1756708296.458195,3.965511,1.401829,0.908512,0.274357,0.230230,"odom"
305,1756708296.558129,3.983722,1.390836,0.918377,0.178483,0.113963,"odom"
306,1756708296.658394,4.011606,1.411650,0.910943,0.144707,-0.169098,"odom"
307,1756708296.758321,4.011159,1.441139,0.892433,0.063674,-0.236330,"odom"
308,1756708296.858165,4.017189,1.457921,0.869609,0.027932,-0.232900,"odom"
309,1756708296.958255,4.017487,1.447693,0.867286,0.024808,0.116277,"odom"
310,1756708297.058184,4.009335,1.479926,0.890259,0.001246,0.252644,"odom"
311,1756708297.158196,4.011134,1.461253,0.920599,-0.000246,0.332545,"odom"
312,1756708297.258193,4.013306,1.453396,0.955009,0.010858,0.344222,"odom"
313,1756708297.358169,4.024229,1.455330,0.991079,0.009442,0.373006,"odom"
314,1756708297.458145,4.034894,1.456860,1.018469,0.007150,0.099240,"odom"
315,1756708297.558204,4.045287,1.468993,1.001737,0.018392,-0.300209,"odom"
316,1756708297.658162,4.033165,1.465139,0.969326,0.046325,-0.315059,"odom"
317,1756708297.758245,4.035986,1.469101,0.938303,0.038259,-0.313001,"odom"
318,1756708297.858244,4.035789,1.468625,0.904227,0.033991,-0.356612,"odom"
319,1756708297.958175,4.032758,1.485730,0.867084,0.039656,-0.381091,"odom"
320,1756708298.058155,4.020381,1.492386,0.827237,0.025896,-0.401343,"odom"
321,1756708298.158404,4.018930,1.500947,0.784567,0.039184,-0.456803,"odom"
322,1756708298.258487,4.021297,1.492868,0.733833,0.040309,-0.521734,"odom"
323,1756708298.358144,4.005840,1.516582,0.680049,0.038128,-0.554714,"odom"
324,1756708298.458171,3.991510,1.531532,0.626055,0.034463,-0.534453,"odom"
325,1756708298.558225,3.985140,1.546409,0.573010,0.020412,-0.532348,"odom"
326,1756708298.658167,3.986064,1.546973,0.519330,0.011541,-0.538902,"odom"
327,1756708298.758400,3.969195,1.570320,0.462244,-0.006455,-0.583509,"odom"
328,1756708298.858181,3.956607,1.577092,0.400032,-0.003331,-0.633588,"odom"
329,1756708298.958152,3.943931,1.583809,0.337425,-0.003777,-0.596244,"odom"
330,1756708299.058118,3.939420,1.609906,0.277272,0.000944,-0.600617,"odom"
331,1756708299.158668,3.924227,1.634170,0.213491,-0.006886,-0.639887,"odom"
332,1756708299.258208,3.924087,1.634139,0.152264,0.003013,-0.597304,"odom"
333,1756708299.358332,3.923007,1.642966,0.092931,0.001049,-0.562282,"odom"
334,1756708299.458182,3.904025,1.684410,0.035864,-0.001888,-0.565365,"odom"
335,1756708299.558210,3.904111,1.684405,-0.023125,0.007081,-0.605829,"odom"
336,1756708299.658374,3.903208,1.693133,-0.080933,0.004721,-0.541960,"odom"
