t_idx,obstacle,path,alignment,goal,center
90,0.47619,0,0,0.50323,0.300338
91,0.5,0,0,0.482696,0.285421
92,0.444444,0,0,0.34114,0.26429
93,0.107143,0,0,0.523176,0.247298
94,0.04,0,0,0.584529,0.337503
95,0.0465116,0,0,0.614321,0.365688
96,0.25,0,0,0.57027,0.618362
97,0.103448,0,0,0.59994,0.672676
98,0.294118,0,0,0.786526,0.477315
99,0.388889,0,0,0.595365,0.583591
100,0,0,0,0.784532,0.714867
101,0.222222,0,0,0.63068,0.539957
102,0,0,0,0.584479,0.532833
103,0.0416667,0,0,0.601063,0.558957
104,0.0588235,0,0,0.640514,0.631114
105,0.205882,0,0,0.632753,0.531271
106,0,0,0,0.663324,0.702933
107,0.225806,0,0,0.662782,0.473047
108,0.225806,0,0,0.660044,0.474148
109,0.311111,0,0,0.632485,0.613195
110,0,0,0,0,0
111,0,0,0,0,0
112,0,0,0,0.789315,0.797265
113,0.285714,0,0,0.730722,0.698679
114,0.142857,0,0,0.761098,0.466669
115,0,0,0,0,0
116,0,0,0,0,0
117,0,0,0,0,0
118,0,0,0,0,0
119,0,0,0,0,0
120,0,0,0,0,0
121,0,0,0,0,0
122,0,0,0,0,0
123,0,0,0,0,0
124,0,0,0,0,0
125,0,0,0,0,0
126,0,0,0,0,0
127,0,0,0,0,0
128,0,0,0,0,0
129,0,0,0,0,0
130,0,0,0,0,0
131,0,0,0,0,0
132,0,0,0,0,0
133,0,0,0,0,0
134,0,0,0,0,0
135,0,0,0,0,0
136,0,0,0,0,0
137,0.0555556,0.0147862,0.202425,0.429113,0.545718
138,0.0555556,0.0255248,0.212855,0.35058,0.454534
139,0.0555556,0.0278993,0.205069,0.346365,0.445487
140,0,0.0367298,0.217422,0.272483,0.358339
141,0,0.0471218,0.228229,0.190759,0.256286
142,0,0.0689786,0.221713,0.0975268,0.131863
143,0,0.0615126,0.222925,0.172793,0.227578
144,0,0.0407839,0.221049,0.252263,0.326182
145,0,0.0558704,0.218764,0.174598,0.228366
146,0,0.0778807,0.21417,0.0880155,0.116199
147,0,0.0768621,0.210133,0.0869574,0.114178
148,0,0.0532768,0.208758,0.171418,0.220715
149,0,0.0672486,0.213333,0.0888099,0.116211
150,0,0.073827,0.148222,0.0814201,0.10242
151,0,0.0675659,0.140193,0.150347,0.182284
152,0,0.0697665,0.120451,0.136077,0.15873
153,0,0.0817597,0.101075,0.0673308,0.0782337
154,0,0.0800577,0.112216,0.0673053,0.0783774
155,0,0.0703702,0.101427,0.0677148,0.0784472
156,0,0.11651,0.0821555,0,0
157,0,0.0651689,0.106879,0,0
158,0,0.0652634,0.0884606,0,0
159,0,0.119918,0.048472,0,0
160,0,0.0351757,0.0386247,0.0742123,0.0605373
161,0,0,0,0.0163507,0.000269152
162,0,0,0,0.0339512,0.0151273
163,0,0,0,0.0349259,0.016325
164,0,0,0,0.0385501,0.0191871
165,0,0,0,0.0137031,0
166,0,0,0,0.017533,0.00214165
167,0,0,0,0.0136584,0
168,0,0.00080577,0.0208277,0.0118486,0
169,0,0,0.0132866,0.0125532,0
170,0,0.0121627,0,0,0.00518323
171,0,0,0,0,0.0134955
172,0,0.018479,0,0.00377585,0.0303863
173,0,0,0.000278117,0,0
174,0,0,0,0,0.00113484
175,0,0.00569408,0,0,0.0107857
176,0,0,0,0,0.00398099
177,0,0.0402165,0,0,0.0237366
178,0,0.0361493,0,0.00620151,0.0350879
179,0,0.0374134,0,0.00841748,0.0380347
180,0,0.00157068,0.0376828,0,0
181,0,0,0.0215782,0,0.00951032
182,0,0.00900981,0,0.00296828,0.0333071
183,0,0,0.0273647,0,0.0145132
184,0,0,0,0,0.0268201
185,0,0,0.0116413,0,0.022456
186,0,0.00547692,0.0445338,0,0.00878328
187,0,0,0.0329915,0,0.0178007
188,0,0,0.0122187,0,0.0258919
189,0,0,0.0335253,0,0.0101136
190,0,0.0205764,0,0.0148825,0.04621
191,0,0.00187465,0.0387639,0,0.0168357
192,0,0.0114301,0.0209138,0.0105786,0.038308
193,0,0.0190285,0.00175911,0.0164531,0.0501605
194,0,0.00650908,0.0495562,0,0.0207359
195,0,0.0421191,0,0.0244075,0.0730889
196,0,0.00391459,0.0397222,0,0.0232244
197,0,0,0,0.00504679,0
198,0,0,0,0,0
199,0,0,0,0.0270453,0.0188251
200,0.0869565,0,0,0.0230935,0.0130638
201,0.0465116,0,0,0.0393662,0.031795
202,0.0555556,0,0,0.158457,0.182402
203,0.534884,0,0,0.0533912,0.0486691
204,0.540541,0,0,0.106789,0.112724
205,0.404255,0,0,0.376894,0.458041
206,0.291667,0,0,0.404962,0.479857
207,0,0,0,0.851526,0.976494
208,0.0588235,0,0,0.788845,0.879191
209,0.157895,0,0,0.711204,0.76056
210,0.882353,0,0,0.352078,0.441538
211,0,0,0,0.891344,0.982444
212,0,0,0,0.86934,1
213,0,0,0,0.877162,1
214,0,0,0,1,0.885007
215,0,0,0,0.904334,0.964737
216,0,0,0,1,0.92959
217,0,0,0,1,0.898544
218,0,0,0,1,0.899254
219,0,0,0,1,0.811733
220,0,0,0,1,0.835089
221,0,0,0,1,0.857177
222,0,0,0,1,0.913043
223,0,0,0,1,0.883787
224,0,0,0,1,0.934544
225,0,0,0,1,0.93488
226,0,0,0,1,0.960844
227,0,0,0,1,0.969885
228,0,0,0,1,0.994526
229,0,0,0,1,0.941465
230,0,0,0,0.87063,0.707615
231,0,0,0,0.810268,0.66746
232,0,0,0,0.785652,0.645908
233,0,0,0,0,0
234,0,0,0,0,0
235,0,0,0,0,0
236,0,0,0,0,0
237,0,0,0,0,0
238,0,0,0,0,0
239,0,0,0,0,0
240,0,0,0,0,0
241,0,0,0,0,0
242,0,0,0,0,0
243,0,0,0,0,0
244,0.15,0,0,0.105405,0.18332
245,0.272727,0,0,0.122574,0.210632
246,0.272727,0,0,0.157101,0.252326
247,0.363636,0,0,0.202143,0.273464
248,0,0,0,0,0
249,0,0,0,0,0
250,0.285714,0,0,0.0365941,0.0309628
251,0.243243,0,0,0.0508572,0.0486568
252,0.205128,0,0,0.0724815,0.0791899
253,0,0,0,0.388162,0.491458
254,0,0,0,0.313668,0.414505
255,0.0731707,0,0,0.321367,0.406685
256,0,0,0,0,0
257,0,0,0,0,0
258,0,0,0,0,0
259,0,0,0,0,0
260,0,0,0,0,0
261,0,0,0,1,0.64395
262,0,0,0,0.894858,0.615789
263,0,0,0,0.849324,0.578787
264,0,0,0,0.83514,0.558352
265,0,0,0,0.81555,0.536397
266,0,0,0,0.790259,0.477719
267,0,0,0,0.771875,0.429581
268,0,0,0,0.75535,0.418169
269,0,0,0,0.747735,0.403655
270,0,0,0,0.744725,0.377864
271,0,0,0,0.735301,0.39088
272,0,0,0,0.736585,0.415824
273,0,0,0,0.734783,0.41266
274,0,0,0,0.660412,0.236041
275,0,0,0,0.468768,0
276,0,0,0,0.429346,0
277,0,0,0,0.261539,0
278,0,0,0,0.367225,0
279,0,0.33646,0.100843,0.198243,0.130959
280,0,0.307038,0.0556247,0.136297,0.0881199
281,0,0.198915,0.0824093,0.189072,0.122807
282,0,0.293477,0.0499914,0.136922,0.0881979
283,0,0.279162,0.118996,0.173595,0.110114
284,0,0.275547,0.100489,0.173246,0.109981
285,0,0.274352,0.105952,0.172428,0.109415
286,0,0.305339,0.0912966,0.164816,0.103648
287,0,0.298979,0.124402,0.162624,0.101167
288,0,0.262816,0.101479,0.168881,0.106285
289,0,0.278267,0.0836084,0.164913,0.103142
290,0,0.308957,0.0782479,0.158516,0.0985263
291,0,0.304842,0.071542,0.159129,0.0990625
292,0,0.32082,0.081161,0.150642,0.0923543
293,0,0.359563,0.0751565,0.142404,0.0855793
294,0,0,0.194315,0.798874,0.764272
295,0,0.307431,0.098512,0.16998,0.101676
296,0,0.294479,0.0771086,0.175275,0.106943
297,0,0.221733,0.0209488,0.217911,0.144385
298,0,0.0464283,0.0219023,0.345082,0.253653
299,0,0.0227455,0,0.38109,0.288722
300,0,0.00378571,0.00715932,0.402934,0.310647
301,0,0.0215022,0,0.38488,0.296639
302,0,0.0179998,0.00101796,0.412069,0.31992
303,0,0.0152958,0,0.418491,0.326077
304,0,0.016269,0.00404889,0.451193,0.354205
305,0,0.0207667,0,0.448711,0.352922
306,0,0,0.00486752,0.518516,0.410853
307,0,0.00106283,0.00354803,0.551251,0.433075
308,0,0.00452974,0.00881226,0.562773,0.445554
309,0,0.00466607,0.0124549,0.586052,0.464315
310,0,0,0.0352342,0.546095,0.464503
311,0,0.0151768,0.0215967,0.574591,0.452748
312,0,0.0353421,0.0192927,0.579465,0.442177
313,0,0.0162403,0.0599454,0.535703,0.450716
314,0,0.0527024,0.0379395,0.58404,0.449398
315,0,0.10071,0.0228775,0.594758,0.444898
316,0,0.109793,0.0435459,0.487215,0.421797
317,0,0.0913753,0.0912283,0.574891,0.516208
318,0,0.0834311,0.0685898,0.593283,0.549686
319,0,0.0828179,0.0603513,0.627247,0.594113
320,0,0,0.0228523,0.989818,0.823303
321,0,0,0,0,0
322,0,0,0,0.00860108,0
323,0,0,0,0,0
324,0,0,0,0,0
325,0,0,0,0,0
326,0,0,0,0.0056748,0
327,0,0,0,0,0
328,0,0,0,0.00649878,0
329,0,0,0,0.0124125,0
330,0.0294118,0,0,0.00523379,0
331,0.1,0,0,0,0
332,0.1875,0,0,0.0220559,0.00980575
333,0.163265,0,0,0.0268264,0.0184299
334,0,0,0,0.555261,0.68383
335,0,0,0,1,0.978651
336,0,0,0,1,0.975102
337,0,0,0,1,0.992849
338,0,0,0,0,0
339,0,0,0,0,0
340,0,0,0,0,0
341,0,0,0,0,0
342,0,0,0,1,0.956792
343,0,0,0,1,0.949958
344,0,0,0,1,0.953651
345,0,0,0,1,0.987825
346,0,0,0,1,0.933271
347,0,0,0,1,0.938111
348,0.0769231,0,0,0,0
349,0,0,0,0,0
350,0,0,0,0,0
351,0,0,0,0,0
352,0,0,0,0,0
353,0,0,0,0,0
354,0,0,0,0,0
355,0,0,0,0,0
356,0,0,0,0,0
357,0,0,0,1,0.955131
358,0,0,0,1,0.967356
359,0.0333333,0,0,0.746601,0.603374
360,0,0,0,0.691668,0.528558
361,0,0,0,0.619963,0.472164
362,0,0,0,0.726856,0.662224
363,0,0,0,0.773215,0.784982
364,0.0487805,0,0,0.749235,0.726334
365,0,0,0,0,0
366,0,0,0,0,0
367,0,0,0,0,0
368,0,0,0,0,0
369,0,0,0,0,0
370,0,0,0,0,0
371,0,0,0,0,0
372,0,0,0,0,0
373,0,0,0,0,0
374,0,0,0,0.805018,0.628391
375,0,0,0,0.819286,0.638015
376,0,0,0,0.700879,0.615178
377,0,0,0,0.416239,0.317798
378,0,0,0,0.448387,0.343996
379,0,0,0,0.405628,0.310687
380,0,0,0,0.412129,0.314975
381,0,0,0,0.405183,0.310621
382,0,0,0,0.397184,0.304292
383,0,0,0,0.424375,0.326993
384,0,0,0,0.374868,0.283213
385,0,0,0,0.18968,0.161257
386,0,0,0,0.026159,0.0827422
387,0.102041,0,0,0.00711621,0.0431279
388,0.0357143,0,0,0,0.0133842
389,0,0,0,0,0.0150045
390,0.125,0,0,0.61337,0.490426
391,0,0,0,0.642547,0.439621
392,0,0,0,0.798082,0.526319
393,0,0,0,0.857162,0.557542
394,0,0,0,0.856885,0.585016
395,0,0,0,0.856617,0.556762
396,0,0,0,0.856861,0.554398
397,0,0,0,0.858507,0.564626
398,0,0,0,0.857015,0.533675
399,0,0,0,0.856979,0.537794
400,0.416667,0,0,0.549753,0.425865
401,0.416667,0,0,0.56525,0.391366
402,0.416667,0,0,0.53522,0.403968
403,0.375,0,0,0.578745,0.477777
404,0.416667,0,0,0.495217,0.344935
405,0.416667,0,0,0.616898,0.407752
406,0.416667,0,0,0.552864,0.430404
407,0,0,0,0.634707,0.437263
408,0.0666667,0,0,0.613449,0.400041
409,0,0,0,0.610972,0.402504
410,0,0,0,0.620076,0.415484
411,0,0,0,0.606968,0.379836
412,0,0,0,0.612511,0.39223
413,0,0,0,0.860806,0.529128
414,0,0,0,0.859215,0.516818
415,0,0,0,0.860178,0.538476
416,0,0,0,0.864565,0.578606
417,0,0,0,0.867407,0.594386
418,0,0,0,0,0
419,0,0,0,0,0
420,0,0,0,0,0
421,0,0,0,0,0
422,0,0,0,0,0
423,0,0,0,0,0
424,0,0,0,0.0261811,0.0294059
425,0,0,0,0.029388,0.0347538
426,0,0,0,0.031034,0.0378026
427,0,0,0,0.0308341,0.0393385
428,0,0,0,0.0099836,0.0126274
429,0,0,0,0.0305227,0.0406934
430,0,0,0,0,0
431,0,0,0,0,0
432,0,0,0,0,0
433,0,0,0,0,0
434,0,0,0,0,0
435,0,0,0,0,0
436,0,0,0,0,0
437,0,0,0,0,0
438,0,0,0.162432,0.634283,0.788045
439,0,0.00103528,0.180502,0.573448,0.730779
440,0,0.00189347,0.184246,0.517781,0.673613
441,0,0.00927631,0.207368,0.421236,0.564119
442,0,0.0125205,0.203152,0.411848,0.546634
443,0,0.0257499,0.208975,0.315338,0.426762
444,0,0.0219542,0.198732,0.318589,0.429275
445,0,0.0345511,0.211386,0.22236,0.305522
446,0,0.0519157,0.221681,0.113604,0.15951
447,0,0.0732923,0.228472,0,0
448,0,0.0704102,0.221074,0,0
449,0,0.0513549,0.208885,0.108436,0.149739
450,0,0.0619013,0.147661,0.105722,0.14055
451,0,0.131327,0.138693,0,0
452,0,0.103465,0.135101,0.147468,0.182075
453,0,0.121595,0.113353,0.233161,0.263773
454,0,0.0990141,0.105397,0.164136,0.167077
455,0,0.0868942,0.0938947,0.156886,0.159272
456,0,0.0844571,0.0721304,0.177046,0.183785
457,0,0.0837656,0.056507,0.137613,0.14681
458,0,0.0670288,0.0415814,0.12494,0.128255
459,0,0.0562815,0.0571674,0.0990905,0.0908785
460,0,0.0340791,0.0359707,0.125671,0.123675
461,0,0.00915722,0.00983809,0.109871,0.100589
462,0,0,0.000245083,0.0841309,0.0784658
463,0,0.00231499,0.0141218,0.0711186,0.0648532
464,0,0,0.00759786,0.0675839,0.0602528
465,0,0,0.00166131,0.108223,0.0980285
466,0,0,0.0206924,0.0599786,0.048338
467,0,0,0,0.0548298,0.0389704
468,0,0,0,0.061231,0.0428708
469,0,0,0,0.0434487,0.0308519
470,0,0,0,0.0425785,0.0341693
471,0,0,0,0.0280405,0.0200424
472,0,0,0,0.0275562,0.0196448
473,0,0,0,0.0187001,0.00447621
474,0,0,0,0.0162124,0.000725401
475,0,0,0,0.0382931,0.0330268
476,0,0,0,0.0203107,0.00861935
477,0,0,0,0.0108435,0
478,0,0,0,0.0199911,0.00834781
479,0,0,0,0.0150611,0
480,0.08,0,0,0.025536,0.0179112
481,0.0967742,0,0,0,0
482,0.09375,0,0,0.0154849,0.00154068
483,0.148148,0,0,0.0039405,0
484,0.233333,0,0,0.00421967,0
485,0.233333,0,0,0.00212924,0
486,0.230769,0,0,0,0
487,0.0487805,0,0,0.270744,0.364403
488,0.0731707,0,0,0.273792,0.364814
489,0.185185,0,0,0.00622883,0
490,0.185185,0,0,0,0
491,0.296296,0,0,0,0
492,0.242424,0,0,0.0157515,0.00476445
493,0.21875,0,0,0.0285613,0.0281542
494,0,0,0,0.00611387,0
495,0,0.00117004,0,0.0106332,0
496,0,0.00672182,0.00670826,0.0168708,0.00750484
497,0,0,0,0,0
498,0,0,0,0,0
499,0,0,0,0,0
500,0,0.00095506,0,0.00374824,0
501,0,0.00679397,0.00114345,0.0106895,0
502,0,0,0,0,0
503,0,0,0,0,0
504,0,0,0,0,0
505,0,0,0,0,0
506,0,0.031185,0,0,0.00292958
507,0,0.0164635,0.0278712,0.00380067,0
508,0,0.0398286,0,0,0.0150049
509,0,0,0,0,0.00596013
510,0,0,0,0,0.0181139
511,0,0,0,0,0.00720928
512,0,0.00316817,0.00122403,0,0
513,0,0,0,0,0
514,0,0,0,0,0
515,0,0,0,0,0.00648479
516,0,0,0.00234668,0,0.00254911
517,0,0,0.00386196,0,0
518,0,0.00846323,0.0412364,0,0
519,0,0.0111122,0.0445684,0,0
520,0,0.00367517,0.0472152,0.0458662,0.0434349
521,0,0,0.00540796,0,0.0165594
522,0,0.0200305,0,0.00633882,0.0286978
523,0,0.00506538,0.0346714,0,0.0041299
524,0,0.0326342,0,0.0143394,0.0399809
525,0,0.0335535,0.000384462,0.0153715,0.0415925
526,0,0.0424095,0,0.0158656,0.04206
527,0,0.0474327,0,0.0203903,0.0498975
528,0,0.00491235,0.0295275,0.0449243,0.0486166
529,0,0.029653,0.0264441,0.010702,0.035917
530,0,0.0239196,0.0197348,0.00814789,0.0305036
531,0,0.0479699,0.00838427,0.0227428,0.0547544
532,0,0.0272772,0.0318588,0.0505301,0.0653964
533,0,0.0340117,0.0332982,0.010244,0.0315153
534,0,0.0553146,0.0214936,0.025365,0.0619353
535,0,0.0442912,0.0357224,0.0133268,0.0394819
536,0,0.0662939,0.0160426,0.0271593,0.0732766
537,0,0.0655382,0.0355726,0.027426,0.0737999
538,0,0.0753753,0.0337999,0.0286523,0.07752
539,0,0.0582364,0.0463212,0.0178658,0.0459765
540,0,0.0280472,0.0621873,0.10651,0.112943
541,0,0.0672893,0.0295627,0.0265836,0.0670772
542,0,0.0363894,0.0592098,0.109824,0.120798
543,0,0.0832243,0.0468261,0.0338074,0.081497
544,0,0.0408811,0.0667661,0.164132,0.17081
545,0,0.0932635,0.0536115,0.0364781,0.0861967
546,0,0.0850278,0.0581228,0.0282272,0.0709172
547,0,0.0827719,0.045576,0.130591,0.167653
548,0,0.05693,0.0695642,0.218095,0.22304
549,0,0.0684704,0.0737331,0.167553,0.178438
550,0,0.0966165,0.0618804,0.027381,0.0681051
551,0,0.0959292,0.0569464,0.0771473,0.111116
552,0,0.104226,0.0689619,0.0270913,0.0676542
553,0,0.115811,0.0720807,0.0374483,0.0856713
554,0,0.113157,0.0594592,0.15445,0.195453
555,0,0.125375,0.0796686,0.104213,0.153142
556,0,0.111863,0.102201,0.0219756,0.0518109
557,0,0.10919,0.119423,0.020005,0.0472148
558,0,0.130106,0.132624,0.0221299,0.0522577
559,0,0.1622,0.117311,0.05775,0.11956
560,0,0.143879,0.129365,0.108888,0.158992
561,0,0.13027,0.159362,0.0368003,0.0828808
562,0,0.12669,0.160988,0.0294564,0.0705193
563,0,0.129264,0.163237,0.0422917,0.0916139
564,0,0.0630447,0.00429128,0.837922,0.713736
565,0,0.113411,0.219269,0.0412523,0.0896043
566,0,0.096639,0.00326049,0.852327,0.765199
567,0,0.0834299,0.0129387,0.838139,0.743273
568,0,0.0765473,0.0288142,0.854354,0.718513
569,0,0.0827338,0.0189198,0.85994,0.713689
570,0,0.027402,0.0249138,1,0.862843
571,0,0.109146,0.0150809,0.826528,0.702465
572,0,0.115908,0.00987409,0.823934,0.69854
573,0,0.0429312,0.0123985,1,0.839901
574,0,0.0459433,0.00351973,1,0.828188
575,0,0.0490705,0,1,0.822988
576,0,0.050314,0,1,0.827867
577,0,0.0508291,0,1,0.8138
578,0,0.052273,0,1,0.808598
579,0,0.0513512,0,1,0.806109
580,0,0.0583337,0.0124944,1,0.808175
581,0,0.0627856,0.0265946,1,0.813223
582,0,0.0563521,0,1,0.809074
583,0,0.117369,0,0.909326,0.753637
584,0,0.125013,0.00167313,0.899665,0.750109
585,0,0.0905918,0.0176654,0.972131,0.802891
586,0,0.107366,0.00377298,0.934275,0.761021
587,0,0.126258,0.00218041,0.898658,0.749806
588,0,0.0771996,0.0153001,1,0.7802
589,0,0.113642,0.00577939,0.934863,0.760806
590,0,0.119304,0.00875833,0.934264,0.754926
591,0,0.117901,0.0040625,0.93463,0.755156
592,0,0.120484,0.0157477,0.935081,0.756334
593,0,0.122734,0.0195759,0.935036,0.756584
594,0,0.123127,0.0179905,0.935169,0.755007
595,0,0.0950888,0.0231448,1,0.806392
596,0,0.105721,0.0413175,0.980533,0.807163
597,0,0.114949,0.0223264,0.975928,0.815647
598,0,0.119093,0.0276601,0.970448,0.798059
599,0,0.12419,0.0410011,0.965271,0.794148
600,0,0.119354,0.0444297,1,0.795095
601,0,0.124323,0.0444289,1,0.808885
602,0,0.141771,0.044866,0.971001,0.838355
603,0,0.147952,0.0437639,0.960189,0.837494
604,0,0.125344,0.0476615,1,0.838557
605,0,0.133788,0.0518244,1,0.828213
606,0,0.138287,0.0529789,1,0.828494
607,0,0.148988,0.0541819,1,0.818395
608,0,0.151252,0.0547081,1,0.819894
609,0,0.154656,0.0544197,1,0.815735
610,0,0.159006,0.0603203,1,0.821367
611,0,0.16021,0.0563968,1,0.817617
612,0,0.152753,0.0552986,1,0.826503
613,0,0.162992,0.0628353,1,0.819702
614,0,0.160587,0.0650492,1,0.824294
615,0,0.159226,0.0574342,1,0.85686
616,0,0.0585808,0.450105,0.0721115,0.137954
617,0,0.0613913,0.441125,0.0819861,0.154281
618,0,0.0651829,0.430879,0.0984279,0.177577
619,0,0.0622081,0.429582,0.0905211,0.166316
620,0,0.0546745,0.442971,0.0765844,0.14609
621,0,0.054756,0.434117,0.0750039,0.143202
622,0,0.0478854,0.485345,0.0525047,0.100992
623,0,0.0467335,0.478723,0.0501515,0.0969772
624,0,0.0446748,0.475138,0.104885,0.1878
625,0,0.045681,0.475275,0.0577404,0.110429
626,0,0.0461594,0.460698,0.0734489,0.142226
627,0,0.0450353,0.458119,0.0707843,0.13625
628,0,0.0434735,0.461091,0.0649992,0.122142
629,0,0.0431913,0.470578,0.0561879,0.106965
630,0,0.0435036,0.478677,0.0529086,0.101592
631,0,0.0427552,0.465814,0.0633555,0.119493
632,0,0.0423163,0.469491,0.0655941,0.123682
633,0,0.0422743,0.479163,0.05981,0.113587
634,0,0.0408817,0.4769,0.0599466,0.114316
635,0,0.0411335,0.465361,0.0692964,0.133223
636,0,0.0429663,0.457955,0.0793043,0.151267
637,0,0.0417094,0.456188,0.0843318,0.158542
638,0,0.0391653,0.465324,0.0693294,0.133145
639,0,0.0384646,0.46562,0.0663344,0.126065
640,0,0.0382546,0.454508,0.0684897,0.129539
641,0,0.0371088,0.466619,0.0631602,0.119104
642,0,0.0370809,0.470092,0.0730388,0.141672
643,0,0.0367784,0.467724,0.0757994,0.146422
644,0,0.0359622,0.465226,0.0690732,0.132187
645,0,0.0394761,0.446986,0.0808657,0.153381
646,0,0.0357209,0.451949,0.0785123,0.149478
647,0,0.0352387,0.449384,0.0761823,0.145683
648,0,0.0382684,0.437889,0.0862089,0.16095
649,0,0.0338533,0.448799,0.0737738,0.140967
650,0,0.0334695,0.449784,0.0760382,0.144853
651,0,0.032457,0.45885,0.0714279,0.137218
652,0,0.0315923,0.459112,0.0632714,0.118197
653,0,0.0316697,0.452897,0.0698004,0.132104
654,0,0.0322288,0.446594,0.075735,0.143879
655,0,0.0309998,0.448796,0.0707276,0.132633
656,0,0.0299222,0.453445,0.0646817,0.120212
657,0,0.0305799,0.459887,0.0592382,0.110807
658,0,0.0395458,0.482064,0.0470871,0.0898548
659,0,0.041944,0.489007,0.0467877,0.0896759
660,0,0.0239192,0.498169,0.091505,0.16551
661,0,0.0240518,0.504503,0.0909093,0.165178
662,0,0.0242137,0.500311,0.0911839,0.165455
663,0,0.0240328,0.511985,0.0906083,0.164933
664,0,0.0248404,0.516335,0.0854702,0.156683
665,0,0.0241677,0.510995,0.0884981,0.161749
666,0,0.0248274,0.519302,0.094371,0.171864
667,0,0.0246842,0.502676,0.0937202,0.171194
668,0,0.0439419,0.498818,0.0506665,0.097798
669,0,0.0247001,0.506508,0.101598,0.184191
670,0,0.0455707,0.502114,0.0501563,0.0974877
671,0,0.0403314,0.496989,0.0566306,0.108797
672,0,0.0245138,0.506391,0.101915,0.184904
673,0,0.0243899,0.512493,0.0997937,0.182189
674,0,0.0245831,0.504649,0.101847,0.185072
675,0,0.0244997,0.503463,0.0990307,0.179981
676,0,0.0244176,0.507014,0.0985518,0.179634
677,0,0.02442,0.50517,0.0988659,0.180282
678,0,0.0244207,0.500013,0.0968387,0.17628
679,0,0.0243646,0.502131,0.0966411,0.176144
680,0,0.0244797,0.498988,0.0984293,0.179132
681,0,0.0246325,0.494397,0.0999893,0.181524
682,0,0.0245397,0.4986,0.0995061,0.181097
683,0,0.024531,0.497905,0.0996743,0.181235
684,0,0.0368587,0.539552,0.0614033,0.112326
685,0,0.0170537,0.555317,0.11188,0.195166
686,0,0.0180054,0.565867,0.107538,0.189009
687,0,0.0178111,0.565037,0.102062,0.180482
688,0,0.0207977,0.572539,0.0892266,0.159482
689,0,0.021817,0.579377,0.0963284,0.171794
690,0,0.022526,0.58144,0.0942796,0.16856
