t_idx,stamp_sec,x,y,yaw,vx,wz,frame_id
340,1756708116.950458,4.980141,1.311632,0.856828,0.296280,-0.308590,"odom"
341,1756708117.017168,4.996457,1.329997,0.835319,0.285301,-0.300216,"odom"
342,1756708117.083825,5.004768,1.349387,0.820481,0.295172,-0.289574,"odom"
343,1756708117.150840,5.007057,1.352210,0.800462,0.293464,-0.287307,"odom"
344,1756708117.217121,5.024312,1.369588,0.780700,0.294339,-0.278914,"odom"
345,1756708117.283868,5.028638,1.406550,0.774700,0.296811,-0.248043,"odom"
346,1756708117.350456,5.043226,1.403258,0.751250,0.283130,-0.282051,"odom"
347,1756708117.417145,5.060705,1.419211,0.731600,0.283911,-0.270356,"odom"
348,1756708117.483796,5.068160,1.439712,0.719545,0.282425,-0.269316,"odom"
349,1756708117.550465,5.081201,1.445725,0.699757,0.289549,-0.252226,"odom"
350,1756708117.617131,5.099944,1.461186,0.682532,0.289172,-0.239474,"odom"
351,1756708117.683815,5.107672,1.492860,0.675614,0.289533,-0.255352,"odom"
352,1756708117.750484,5.125191,1.516002,0.659715,0.286605,-0.274555,"odom"
353,1756708117.817139,5.144142,1.530363,0.640357,0.280898,-0.260754,"odom"
354,1756708117.883830,5.141292,1.541240,0.630666,0.280898,-0.217136,"odom"
355,1756708117.950586,5.150576,1.565223,0.621503,0.292048,-0.202108,"odom"
356,1756708118.017142,5.171055,1.579617,0.605829,0.330992,-0.238445,"odom"
357,1756708118.083903,5.188855,1.594098,0.592598,0.293241,-0.227775,"odom"
358,1756708118.150459,5.194921,1.616381,0.584695,0.237835,-0.132886,"odom"
359,1756708118.217164,5.212560,1.627993,0.581387,0.230049,0.007657,"odom"
360,1756708118.283805,5.236193,1.627773,0.579853,0.213769,0.078009,"odom"
361,1756708118.350460,5.250056,1.636044,0.587539,0.195793,0.144985,"odom"
362,1756708118.417148,5.262527,1.644452,0.597212,0.171981,0.130225,"odom"
363,1756708118.483792,5.277191,1.643552,0.602396,0.187954,0.118532,"odom"
364,1756708118.550464,5.280068,1.669156,0.614353,0.177912,0.096187,"odom"
365,1756708118.617134,5.292588,1.678067,0.621561,0.186924,0.109971,"odom"
366,1756708118.683818,5.307344,1.667246,0.624232,0.190727,0.119563,"odom"
367,1756708118.750541,5.322229,1.675840,0.632163,0.203946,0.123755,"odom"
368,1756708118.817139,5.336239,1.686217,0.641546,0.210263,0.140682,"odom"
369,1756708118.883901,5.345503,1.710347,0.653810,0.205834,0.135446,"odom"
370,1756708118.950482,5.361436,1.709754,0.659774,0.203474,0.120608,"odom"
371,1756708119.017108,5.374858,1.720266,0.667571,0.203543,0.103507,"odom"
372,1756708119.083818,5.388830,1.717984,0.671082,0.193379,0.111012,"odom"
373,1756708119.150459,5.401852,1.724691,0.678413,0.190727,0.116247,"odom"
374,1756708119.217119,5.414502,1.734982,0.686026,0.194032,0.103505,"odom"
375,1756708119.284249,5.429727,1.753401,0.693641,0.194504,0.086404,"odom"
376,1756708119.350440,5.442629,1.749849,0.696700,0.195002,0.106645,"odom"
377,1756708119.417145,5.454715,1.760053,0.704404,0.190255,0.109793,"odom"
378,1756708119.483806,5.470129,1.768487,0.710382,0.196392,0.115197,"odom"
379,1756708119.550540,5.474113,1.774462,0.718696,0.193560,0.111012,"odom"
380,1756708119.617113,5.486341,1.785255,0.726279,0.190075,0.103512,"odom"
381,1756708119.684269,5.487358,1.798633,0.735034,0.193963,0.103507,"odom"
382,1756708119.750459,5.502372,1.806424,0.741355,0.193088,0.112056,"odom"
383,1756708119.817135,5.514748,1.817863,0.749565,0.201585,0.117291,"odom"
384,1756708119.883831,5.527897,1.823840,0.755007,0.174332,0.108627,"odom"
385,1756708119.950454,5.540977,1.839674,0.759096,0.128743,0.037372,"odom"
386,1756708120.017103,5.545774,1.844211,0.756458,0.080104,-0.080891,"odom"
387,1756708120.083808,5.562130,1.852966,0.748805,0.036712,-0.136163,"odom"
388,1756708120.150441,5.563910,1.854599,0.736297,0.021716,-0.190427,"odom"
389,1756708120.217117,5.560049,1.861065,0.723361,0.018179,-0.189415,"odom"
390,1756708120.283806,5.570560,1.862622,0.711751,0.017149,-0.181898,"odom"
391,1756708120.350463,5.557556,1.868871,0.698775,0.025021,-0.197923,"odom"
392,1756708120.417142,5.559390,1.870387,0.685237,0.029742,-0.186250,"odom"
393,1756708120.484430,5.558242,1.869457,0.674075,0.024549,-0.179790,"odom"
394,1756708120.550468,5.556042,1.877590,0.662154,0.028867,-0.172285,"odom"
395,1756708120.617106,5.557672,1.878841,0.649361,0.028850,-0.193592,"odom"
396,1756708120.683820,5.556793,1.878162,0.637357,0.028326,-0.210682,"odom"
397,1756708120.750465,5.554587,1.886328,0.621458,0.033519,-0.245744,"odom"
398,1756708120.817130,5.556773,1.887859,0.603743,0.028798,-0.262872,"odom"
399,1756708120.883812,5.557099,1.878315,0.587701,0.032670,-0.254335,"odom"
400,1756708120.950467,5.554482,1.886234,0.570674,0.023244,-0.240518,"odom"
401,1756708121.017137,5.556313,1.887384,0.554171,0.026910,-0.237378,"odom"
402,1756708121.083828,5.552254,1.904105,0.540307,0.024077,-0.246989,"odom"
403,1756708121.150715,5.554256,1.905279,0.522911,0.028850,-0.246839,"odom"
404,1756708121.217169,5.552935,1.904487,0.505975,0.023133,-0.233025,"odom"
405,1756708121.283907,5.550814,1.912801,0.491709,0.019176,-0.234072,"odom"
406,1756708121.350452,5.552345,1.913600,0.474039,0.019933,-0.255373,"odom"
407,1756708121.417124,5.550901,1.912822,0.456504,0.016995,-0.241575,"odom"
408,1756708121.483802,5.545642,1.938510,0.443247,0.013691,-0.225684,"odom"
409,1756708121.550465,5.543740,1.947068,0.427809,0.022369,-0.225670,"odom"
410,1756708121.617125,5.545233,1.947731,0.411182,0.023965,-0.252205,"odom"
411,1756708121.683794,5.544456,1.947380,0.395375,0.020300,-0.274551,"odom"
412,1756708121.750460,5.542221,1.955755,0.375365,0.024077,-0.302301,"odom"
413,1756708121.817153,5.543914,1.956399,0.354413,0.020772,-0.293766,"odom"
414,1756708121.883792,5.541349,1.964677,0.337296,0.019648,-0.269322,"odom"
415,1756708121.950745,5.540625,1.964433,0.319780,0.019648,-0.228842,"odom"
416,1756708122.017119,5.542262,1.964957,0.303924,0.024326,-0.216117,"odom"
417,1756708122.084140,5.539819,1.973326,0.290606,0.028523,-0.233036,"odom"
418,1756708122.150462,5.537643,1.981822,0.274243,0.026080,-0.243706,"odom"
419,1756708122.217125,5.539400,1.982297,0.255346,0.019828,-0.278916,"odom"
420,1756708122.283809,5.538290,1.981990,0.237895,0.020277,-0.292750,"odom"
421,1756708122.350469,5.537600,1.981813,0.217500,0.018884,-0.275567,"odom"
422,1756708122.417152,5.539193,1.982148,0.199940,0.021897,-0.252212,"odom"
423,1756708122.483838,5.524353,1.997378,0.185170,0.021716,-0.263898,"odom"
424,1756708122.550456,5.531480,2.016554,0.167379,0.025021,-0.269313,"odom"
425,1756708122.617123,5.533352,2.016850,0.149102,0.025201,-0.261815,"odom"
426,1756708122.683834,5.543234,2.018624,0.133305,0.023080,-0.256443,"odom"
427,1756708122.750578,5.542381,2.018503,0.115298,0.017940,-0.248034,"odom"
428,1756708122.817119,5.544109,2.018686,0.098534,0.016995,-0.231970,"odom"
429,1756708122.883880,5.541572,2.027240,0.084656,0.018926,-0.240532,"odom"
430,1756708122.950459,5.537787,2.044549,0.067770,0.017038,-0.250137,"odom"
431,1756708123.017144,5.539475,2.044645,0.049461,0.018995,-0.256594,"odom"
432,1756708123.083789,5.549673,2.046544,0.033281,0.017654,-0.266010,"odom"
433,1756708123.150457,5.534517,2.061936,0.016571,0.015106,-0.230931,"odom"
434,1756708123.217133,5.536710,2.061945,-0.001296,0.035604,-0.307605,"odom"
435,1756708123.283812,5.545729,2.072537,-0.022716,0.035551,-0.390636,"odom"
436,1756708123.350447,5.542997,2.081240,-0.052824,0.049390,-0.465341,"odom"
437,1756708123.417134,5.547709,2.080894,-0.087256,0.061373,-0.503566,"odom"
438,1756708123.483829,5.554711,2.091579,-0.116482,0.062205,-0.493973,"odom"
439,1756708123.550547,5.558933,2.119775,-0.148955,0.059484,-0.506705,"odom"
440,1756708123.617145,5.563809,2.118938,-0.185233,0.058540,-0.535515,"odom"
441,1756708123.683864,5.560759,2.119394,-0.217639,0.054471,-0.536531,"odom"
442,1756708123.750459,5.568290,2.130372,-0.253149,0.057750,-0.512123,"odom"
443,1756708123.817368,5.573376,2.128939,-0.290332,0.060428,-0.514217,"odom"
444,1756708123.883793,5.579795,2.140289,-0.318924,0.062258,-0.511107,"odom"
445,1756708123.950473,5.587803,2.151315,-0.353085,0.058540,-0.518583,"odom"
446,1756708124.017136,5.592464,2.149484,-0.390132,0.055235,-0.523813,"odom"
447,1756708124.083824,5.598257,2.161405,-0.420433,0.053458,-0.530256,"odom"
448,1756708124.150437,5.605299,2.173080,-0.456285,0.053930,-0.518585,"odom"
449,1756708124.217123,5.609493,2.170913,-0.491406,0.053888,-0.482280,"odom"
450,1756708124.283821,5.616802,2.190358,-0.517472,0.098308,-0.457765,"odom"
451,1756708124.350584,5.626006,2.193238,-0.544983,0.185117,-0.398934,"odom"
452,1756708124.417210,5.636421,2.186717,-0.570026,0.143297,-0.318136,"odom"
453,1756708124.483873,5.652749,2.193858,-0.580735,0.178925,-0.212784,"odom"
454,1756708124.550462,5.660434,2.190226,-0.592456,0.189894,-0.149935,"odom"
455,1756708124.617109,5.674054,2.180939,-0.602665,0.192409,-0.141390,"odom"
456,1756708124.683810,5.678975,2.179205,-0.611128,0.201405,-0.152041,"odom"
457,1756708124.750442,5.698174,2.169680,-0.621113,0.216220,-0.172267,"odom"
458,1756708124.817134,5.713472,2.158566,-0.633217,0.219997,-0.156406,"odom"
459,1756708124.883795,5.729041,2.166926,-0.635213,0.216427,-0.131942,"odom"
460,1756708124.950451,5.734142,2.158025,-0.644755,0.213971,-0.099998,"odom"
461,1756708125.017115,5.748988,2.146782,-0.650604,0.224151,-0.081858,"odom"
462,1756708125.083786,5.765746,2.139396,-0.654783,0.253014,-0.107346,"odom"
463,1756708125.150538,5.778957,2.149909,-0.654698,0.241749,-0.095640,"odom"
464,1756708125.217119,5.794690,2.137734,-0.661390,0.245150,-0.092503,"odom"
465,1756708125.283887,5.823763,2.131462,-0.660485,0.234160,-0.073326,"odom"
466,1756708125.350434,5.838768,2.119732,-0.666004,0.226882,-0.083948,"odom"
467,1756708125.417124,5.834556,2.107768,-0.674940,0.283307,-0.013584,"odom"
468,1756708125.483796,5.852329,2.092499,-0.674299,0.280494,0.033364,"odom"
469,1756708125.550449,5.883180,2.085000,-0.663972,0.288966,0.050291,"odom"
470,1756708125.617112,5.902749,2.069777,-0.658768,0.293644,0.096005,"odom"
471,1756708125.683788,5.918154,2.056381,-0.652895,0.289395,0.108747,"odom"
472,1756708125.750473,5.925394,2.038654,-0.650471,0.299241,0.108918,"odom"
473,1756708125.817150,5.945182,2.023718,-0.644259,0.297378,0.074710,"odom"
474,1756708125.883811,5.957711,2.012133,-0.640661,0.299139,0.078030,"odom"
475,1756708125.950784,5.987913,2.004867,-0.627676,0.314961,0.098284,"odom"
476,1756708126.017143,6.007924,1.990474,-0.620433,0.281343,0.112067,"odom"
477,1756708126.083864,6.010608,1.968093,-0.621272,0.285094,0.125862,"odom"
478,1756708126.150458,6.030372,1.954094,-0.612990,0.295644,0.114152,"odom"
479,1756708126.217112,6.046200,1.939699,-0.605783,0.298142,0.120602,"odom"
480,1756708126.283817,6.064031,1.927449,-0.599512,0.294700,0.103494,"odom"
481,1756708126.350450,6.067730,1.922910,-0.592894,0.294168,0.104733,"odom"
482,1756708126.417114,6.087994,1.909381,-0.585648,0.284202,0.113104,"odom"
483,1756708126.483815,6.124699,1.899024,-0.572742,0.291490,0.130193,"odom"
484,1756708126.550460,6.144110,1.889179,-0.562985,0.291257,0.124798,"odom"
485,1756708126.617132,6.164722,1.876313,-0.554440,0.295851,0.125848,"odom"
486,1756708126.683790,6.179524,1.861587,-0.548265,0.294116,0.143999,"odom"
487,1756708126.751113,6.190967,1.801340,-0.559895,0.293672,0.129173,"odom"
488,1756708126.817129,6.211317,1.788740,-0.550365,0.280426,0.133360,"odom"
489,1756708126.883896,6.216768,1.778572,-0.545325,0.287979,0.122713,"odom"
490,1756708126.950480,6.240828,1.789728,-0.525919,0.282786,0.138771,"odom"
491,1756708127.017104,6.262015,1.777591,-0.516227,0.287035,0.137719,"odom"
492,1756708127.083799,6.262442,1.762317,-0.513665,0.287215,0.145047,"odom"
493,1756708127.150461,6.283677,1.750493,-0.504169,0.283619,0.123933,"odom"
494,1756708127.217127,6.308973,1.737261,-0.495943,0.276691,0.107870,"odom"
495,1756708127.283788,6.326834,1.727687,-0.489561,0.280760,0.100373,"odom"
496,1756708127.350452,6.351861,1.721971,-0.480204,0.281412,0.088671,"odom"
497,1756708127.417162,6.373130,1.711004,-0.472940,0.287507,0.117469,"odom"
498,1756708127.483824,6.398525,1.712966,-0.459742,0.291756,0.119570,"odom"
499,1756708127.550545,6.405133,1.693363,-0.457703,0.291284,0.119562,"odom"
500,1756708127.617141,6.426552,1.682937,-0.449837,0.284468,0.100386,"odom"
501,1756708127.683862,6.450153,1.677477,-0.441807,0.282065,0.088687,"odom"
502,1756708127.750453,6.465991,1.668347,-0.435483,0.283661,0.104560,"odom"
503,1756708127.817127,6.488326,1.658079,-0.427557,0.290923,0.113099,"odom"
504,1756708127.883792,6.500479,1.650590,-0.421987,0.292546,0.104711,"odom"
505,1756708127.950462,6.527013,1.643273,-0.413977,0.292589,0.075936,"odom"
506,1756708128.017154,6.549014,1.633684,-0.408732,0.283258,0.081155,"odom"
507,1756708128.083817,6.551659,1.615213,-0.410208,0.278760,0.088674,"odom"
508,1756708128.150455,6.554937,1.596418,-0.410318,0.277858,0.091806,"odom"
509,1756708128.217120,6.576941,1.586941,-0.404270,0.287438,0.086400,"odom"
510,1756708128.283815,6.603906,1.579305,-0.397351,0.329419,0.098089,"odom"
511,1756708128.350901,6.652251,1.575636,-0.384568,0.327567,0.087630,"odom"
512,1756708128.417118,6.674830,1.566582,-0.379397,0.285730,0.058817,"odom"
513,1756708128.483903,6.684743,1.567322,-0.373998,0.283258,0.064056,"odom"
514,1756708128.550467,6.711303,1.559457,-0.368536,0.283911,0.065271,"odom"
515,1756708128.617134,6.733562,1.550933,-0.363509,0.279386,0.076803,"odom"
516,1756708128.683792,6.747618,1.533548,-0.363370,0.288563,0.073664,"odom"
517,1756708128.750464,6.773978,1.525619,-0.357640,0.287953,0.070520,"odom"
518,1756708128.817130,6.796568,1.517251,-0.352775,0.285825,0.060920,"odom"
519,1756708128.883818,6.807474,1.517174,-0.347911,0.276649,0.054447,"odom"
520,1756708128.950454,6.825355,1.489997,-0.351449,0.281121,0.068246,"odom"
521,1756708129.017126,6.847534,1.481945,-0.345846,0.283979,0.086393,"odom"
522,1756708129.083817,6.869199,1.483779,-0.336839,0.283258,0.095991,"odom"
523,1756708129.150478,6.881605,1.474712,-0.332523,0.282674,0.071568,"odom"
524,1756708129.217143,6.904413,1.466902,-0.328360,0.287910,0.056570,"odom"
525,1756708129.283893,6.934005,1.457565,-0.324356,0.285396,0.057791,"odom"
526,1756708129.350462,6.941030,1.458281,-0.319176,0.279257,0.057789,"odom"
527,1756708129.417109,6.963749,1.450842,-0.314617,0.286923,0.063032,"odom"
528,1756708129.483792,6.985359,1.452228,-0.307506,0.290340,0.070545,"odom"
529,1756708129.550483,7.005609,1.432058,-0.306301,0.320846,0.092869,"odom"
530,1756708129.617123,7.028506,1.424910,-0.299955,0.281327,0.089713,"odom"
531,1756708129.683819,7.039805,1.415718,-0.297379,0.273705,0.064079,"odom"
532,1756708129.750483,7.066386,1.407021,-0.293834,0.294798,0.038604,"odom"
533,1756708129.817135,7.088187,1.400464,-0.291101,0.272246,0.043999,"odom"
534,1756708129.883816,7.110103,1.401414,-0.284730,0.292880,0.067391,"odom"
535,1756708129.950558,7.124091,1.399407,-0.278166,0.297060,0.093933,"odom"
536,1756708130.017142,7.145135,1.393500,-0.270360,0.254280,0.114167,"odom"
537,1756708130.083881,7.159486,1.374796,-0.268241,0.263430,0.113111,"odom"
538,1756708130.150457,7.173856,1.372485,-0.259465,0.256821,0.115193,"odom"
539,1756708130.217120,7.194980,1.366976,-0.251973,0.261430,0.094954,"odom"
540,1756708130.283818,7.216071,1.367670,-0.245215,0.232495,0.068433,"odom"
541,1756708130.350456,7.239620,1.367513,-0.238984,0.229456,0.058844,"odom"
542,1756708130.417110,7.258711,1.362919,-0.234353,0.236521,0.072623,"odom"
543,1756708130.483827,7.272658,1.352105,-0.232549,0.231800,0.064064,"odom"
544,1756708130.550460,7.290742,1.348553,-0.227779,0.230855,0.073651,"odom"
545,1756708130.617126,7.310147,1.344122,-0.222445,0.236993,0.065137,"odom"
546,1756708130.683804,7.322963,1.341799,-0.218476,0.243268,0.056751,"odom"
547,1756708130.751205,7.339362,1.330215,-0.216631,0.244212,0.060947,"odom"
548,1756708130.817132,7.358970,1.325962,-0.211611,0.230855,0.075765,"odom"
549,1756708130.883897,7.371039,1.323666,-0.206739,0.231550,0.078037,"odom"
550,1756708130.950447,7.386004,1.320645,-0.202126,0.222882,0.052387,"odom"
551,1756708131.017147,7.404822,1.316836,-0.198328,0.237098,0.051337,"odom"
552,1756708131.083796,7.417081,1.314322,-0.195363,0.205861,0.051324,"odom"
553,1756708131.150466,7.434198,1.310975,-0.191477,0.205654,0.059867,"odom"
554,1756708131.217127,7.447795,1.308185,-0.186727,0.206349,0.069463,"odom"
555,1756708131.283829,7.463837,1.304829,-0.182659,0.201215,0.070520,"odom"
556,1756708131.350465,7.475773,1.310541,-0.174770,0.214804,0.085345,"odom"
557,1756708131.417120,7.493867,1.307409,-0.168952,0.211499,0.079052,"odom"
558,1756708131.483787,7.508795,1.295690,-0.166914,0.237442,0.081153,"odom"
559,1756708131.550769,7.535161,1.294139,-0.160996,0.208720,0.070511,"odom"
560,1756708131.617159,7.551438,1.291544,-0.155997,0.195448,0.067383,"odom"
561,1756708131.683860,7.565448,1.288266,-0.152642,0.192616,0.050284,"odom"
562,1756708131.750448,7.582860,1.292828,-0.147500,0.191671,0.042768,"odom"
563,1756708131.817136,7.598531,1.290532,-0.144061,0.188839,0.052365,"odom"
564,1756708131.883818,7.603405,1.276464,-0.144668,0.185534,0.040677,"odom"
565,1756708131.950458,7.631223,1.274518,-0.140902,0.183174,0.052369,"odom"
566,1756708132.017153,7.646599,1.272374,-0.136751,0.183174,0.070504,"odom"
567,1756708132.083822,7.650400,1.266878,-0.133591,0.186006,0.075739,"odom"
568,1756708132.150461,7.665975,1.264823,-0.129843,0.179397,0.036473,"odom"
569,1756708132.217120,7.677874,1.261574,-0.128584,0.177800,0.024795,"odom"
570,1756708132.283819,7.696798,1.257351,-0.127054,0.193215,0.035445,"odom"
571,1756708132.350641,7.697889,1.269026,-0.121139,0.168537,0.052346,"odom"
572,1756708132.417136,7.712078,1.267326,-0.117979,0.169955,0.040679,"odom"
573,1756708132.483917,7.737641,1.257025,-0.117022,0.166178,0.045035,"odom"
574,1756708132.550459,7.751335,1.255438,-0.114293,0.163346,0.036469,"odom"
575,1756708132.617135,7.765378,1.253848,-0.111823,0.162110,0.032122,"odom"
576,1756708132.683792,7.776374,1.253670,-0.109625,0.164290,0.034394,"odom"
577,1756708132.750466,7.781038,1.256304,-0.105894,0.151405,0.038581,"odom"
578,1756708132.817154,7.794127,1.254934,-0.103357,0.152127,0.030022,"odom"
579,1756708132.883820,7.808452,1.259625,-0.100113,0.150891,0.028989,"odom"
580,1756708132.950468,7.826263,1.255388,-0.098327,0.149655,0.033165,"odom"
581,1756708133.017127,7.838726,1.254178,-0.095596,0.148711,0.041716,"odom"
582,1756708133.083832,7.841149,1.265506,-0.090529,0.145878,0.041720,"odom"
583,1756708133.150489,7.859005,1.252677,-0.090201,0.141449,0.037529,"odom"
584,1756708133.217132,7.871084,1.251602,-0.087802,0.144934,0.033168,"odom"
585,1756708133.283856,7.878297,1.245314,-0.086562,0.141629,0.042764,"odom"
586,1756708133.350462,7.880956,1.256504,-0.081430,0.132770,0.040658,"odom"
587,1756708133.417120,7.892240,1.255600,-0.079046,0.145301,0.030026,"odom"
588,1756708133.483794,7.910279,1.251244,-0.078084,0.125578,0.020423,"odom"
589,1756708133.550488,7.927843,1.255444,-0.075382,0.133056,0.030036,"odom"
590,1756708133.617155,7.938249,1.254674,-0.072811,0.121329,0.037524,"odom"
591,1756708133.683825,7.932235,1.255147,-0.070822,0.122093,0.032119,"odom"
592,1756708133.750477,7.951226,1.250648,-0.069650,0.124634,0.024797,"odom"
593,1756708133.817142,7.961505,1.249943,-0.067675,0.125106,0.025845,"odom"
594,1756708133.884127,7.979101,1.254119,-0.064793,0.122273,0.023752,"odom"
595,1756708133.951013,7.985644,1.247770,-0.064237,0.124634,0.037540,"odom"
596,1756708134.017137,7.996542,1.247090,-0.060984,0.139006,0.048184,"odom"
597,1756708134.083857,8.001246,1.249429,-0.056861,0.140580,0.070522,"odom"
598,1756708134.150453,8.006144,1.251715,-0.050790,0.142153,0.082235,"odom"
599,1756708134.217131,8.017072,1.251198,-0.045016,0.143727,0.083271,"odom"
600,1756708134.283798,8.024714,1.244715,-0.040996,0.127466,0.085354,"odom"
601,1756708134.350454,8.032647,1.238154,-0.036593,0.126050,0.072616,"odom"
602,1756708134.417134,8.043627,1.237784,-0.031612,0.142678,0.072626,"odom"
603,1756708134.483801,8.059591,1.241879,-0.026340,0.146350,0.071574,"odom"
604,1756708134.550459,8.067037,1.235283,-0.023564,0.128978,0.042766,"odom"
605,1756708134.617127,8.076860,1.235066,-0.020884,0.109081,0.038569,"odom"
606,1756708134.683817,8.083221,1.228450,-0.019932,0.109631,0.031080,"odom"
607,1756708134.751426,8.101050,1.232387,-0.016921,0.092059,0.033165,"odom"
608,1756708134.817159,8.109110,1.232263,-0.014207,0.094600,0.038576,"odom"
609,1756708134.883849,8.104344,1.232359,-0.012007,0.087810,0.036476,"odom"
610,1756708134.950496,8.113628,1.225653,-0.010016,0.097026,0.043815,"odom"
611,1756708135.017154,8.121429,1.225587,-0.007375,0.090754,0.033158,"odom"
612,1756708135.083804,8.128120,1.227557,-0.005042,0.105960,0.034213,"odom"
613,1756708135.150463,8.134398,1.229518,-0.002364,0.094281,0.043818,"odom"
614,1756708135.217136,8.142953,1.229514,0.000806,0.102015,0.043814,"odom"
615,1756708135.283821,8.150381,1.231469,0.004018,0.109526,0.051323,"odom"
616,1756708135.350455,8.156325,1.233388,0.007878,0.106694,0.048188,"odom"
617,1756708135.417130,8.165531,1.233481,0.011690,0.105278,0.054460,"odom"
618,1756708135.483795,8.174052,1.226714,0.014156,0.103389,0.065104,"odom"
619,1756708135.550541,8.181075,1.228586,0.018822,0.105278,0.058830,"odom"
620,1756708135.617135,8.190057,1.228776,0.022722,0.103389,0.048175,"odom"
621,1756708135.683879,8.195802,1.230624,0.025801,0.108058,0.046086,"odom"
622,1756708135.750461,8.215328,1.225714,0.027072,0.093003,0.023564,"odom"
623,1756708135.817133,8.223296,1.225938,0.028725,0.100189,0.021481,"odom"
624,1756708135.883807,8.231034,1.219049,0.028915,0.089698,0.019384,"odom"
625,1756708135.950488,8.226257,1.227626,0.032253,0.090170,0.030030,"odom"
626,1756708136.017126,8.233645,1.227875,0.034739,0.087338,0.043805,"odom"
627,1756708136.083801,8.240366,1.229696,0.037540,0.089226,0.040670,"odom"
628,1756708136.150446,8.247091,1.231475,0.040284,0.090823,0.033163,"odom"
629,1756708136.217122,8.254728,1.231792,0.042270,0.090351,0.023556,"odom"
630,1756708136.283788,8.262243,1.233592,0.043812,0.084686,0.020443,"odom"
631,1756708136.350652,8.270043,1.235392,0.046053,0.084977,0.030021,"odom"
632,1756708136.417155,8.276592,1.235702,0.048224,0.079312,0.032117,"odom"
633,1756708136.483889,8.285117,1.228775,0.048982,0.079312,0.025836,"odom"
634,1756708136.550465,8.280909,1.237314,0.052147,0.073175,0.026884,"odom"
635,1756708136.617125,8.287257,1.237653,0.054309,0.076008,0.034204,"odom"
636,1756708136.683801,8.294556,1.239418,0.056638,0.074591,0.041704,"odom"
637,1756708136.750442,8.304369,1.232525,0.058520,0.075536,0.043821,"odom"
638,1756708136.817127,8.310559,1.232898,0.061271,0.074119,0.033161,"odom"
639,1756708136.883817,8.316371,1.243293,0.064616,0.069870,0.030031,"odom"
640,1756708136.950482,8.324742,1.245081,0.066608,0.076929,0.028976,"odom"
641,1756708137.017126,8.330602,1.245479,0.068655,0.069870,0.023572,"odom"
642,1756708137.083819,8.339710,1.238510,0.069682,0.065913,0.033167,"odom"
643,1756708137.150568,8.336341,1.238262,0.072019,0.064608,0.035430,"odom"
644,1756708137.217119,8.341943,1.238673,0.074215,0.068454,0.028987,"odom"
645,1756708137.283836,8.348997,1.249121,0.077435,0.069398,0.037524,"odom"
646,1756708137.350475,8.359125,1.242215,0.078923,0.071106,0.033172,"odom"
647,1756708137.417138,8.365047,1.242692,0.081311,0.071759,0.032120,"odom"
648,1756708137.483968,8.360909,1.242352,0.083365,0.073175,0.038556,"odom"
649,1756708137.550634,8.359099,1.242203,0.085474,0.071287,0.028987,"odom"
650,1756708137.617127,8.364806,1.242700,0.087648,0.068926,0.030028,"odom"
651,1756708137.684006,8.372309,1.244340,0.089372,0.063733,0.026873,"odom"
652,1756708137.750536,8.370046,1.244141,0.090867,0.067510,0.017283,"odom"
653,1756708137.817121,8.375762,1.244668,0.092516,0.067330,0.023564,"odom"
654,1756708137.883796,8.372613,1.244385,0.094085,0.067913,0.027930,"odom"
655,1756708137.950711,8.393522,1.239333,0.095003,0.074119,0.022514,"odom"
656,1756708138.017127,8.399688,1.239927,0.096432,0.073175,0.017279,"odom"
657,1756708138.083849,8.396069,1.239569,0.097330,0.070051,0.011857,"odom"
658,1756708138.150467,8.404332,1.241240,0.097509,0.059956,-0.000002,"odom"
659,1756708138.217140,8.409225,1.241719,0.097448,0.054944,0.000000,"odom"
660,1756708138.283843,8.416339,1.243277,0.097435,0.048515,-0.007324,"odom"
661,1756708138.350468,8.426111,1.245095,0.097165,0.044780,-0.007324,"odom"
662,1756708138.417166,8.430016,1.245475,0.096668,0.047734,-0.007326,"odom"
663,1756708138.483881,8.429191,1.236565,0.095538,0.044849,-0.007329,"odom"
664,1756708138.550464,8.438551,1.238327,0.095042,0.043433,-0.009420,"odom"
665,1756708138.617121,8.442490,1.238702,0.094809,0.045793,-0.007325,"odom"
666,1756708138.683796,8.441848,1.229815,0.093861,0.045793,-0.002966,"odom"
667,1756708138.750549,8.437098,1.246999,0.095233,0.044849,-0.001927,"odom"
668,1756708138.817158,8.441110,1.247382,0.095344,0.045974,0.005585,"odom"
669,1756708138.883885,8.451312,1.240450,0.094662,0.044849,0.001215,"odom"
670,1756708138.950468,8.448027,1.248948,0.095640,0.042489,0.006630,"odom"
671,1756708139.017124,8.451997,1.249330,0.096204,0.044085,0.011859,"odom"
672,1756708139.083807,8.462854,1.242445,0.095817,0.044377,0.001221,"odom"
673,1756708139.150463,8.466857,1.242829,0.095835,0.041226,0.001224,"odom"
674,1756708139.217143,8.463458,1.242486,0.095896,0.044849,0.002272,"odom"
675,1756708139.283819,8.467047,1.242831,0.095885,0.046738,0.000005,"odom"
676,1756708139.350476,8.481896,1.246019,0.096008,0.044378,-0.000004,"odom"
677,1756708139.417153,8.485909,1.246405,0.096161,0.045321,0.000011,"odom"
678,1756708139.483820,8.483693,1.246194,0.096275,0.049275,-0.001922,"odom"
679,1756708139.551051,8.493433,1.248009,0.096319,0.047682,-0.001923,"odom"
680,1756708139.617165,8.497646,1.248416,0.096358,0.049570,-0.000870,"odom"
