stamp_sec,x,y,z,frame_id
0.000000,4.000000,0.000000,0.000000,"base_link"
1.000000,4.000000,0.000000,0.000000,"base_link"
2.000000,4.000000,0.000000,0.000000,"base_link"
3.000000,4.000000,0.000000,0.000000,"base_link"
4.000000,4.000000,0.000000,0.000000,"base_link"
5.000000,3.999998,-0.003466,0.000000,"base_link"
6.000000,3.999998,-0.003466,0.000000,"base_link"
7.000000,3.999998,-0.003473,0.000000,"base_link"
8.000000,3.999998,-0.003473,0.000000,"base_link"
9.000000,3.999998,-0.003473,0.000000,"base_link"
10.000000,3.999998,-0.003466,0.000000,"base_link"
11.000000,4.000000,0.000004,0.000000,"base_link"
12.000000,3.999999,-0.002685,0.000000,"base_link"
13.000000,3.999999,-0.002552,0.000000,"base_link"
14.000000,3.999972,-0.014844,0.000000,"base_link"
15.000000,3.999976,-0.013920,0.000000,"base_link"
16.000000,3.999937,-0.022449,0.000000,"base_link"
17.000000,3.999755,-0.044269,0.000000,"base_link"
18.000000,3.999536,-0.060921,0.000000,"base_link"
19.000000,3.999349,-0.072171,0.000000,"base_link"
20.000000,3.999416,-0.068338,0.000000,"base_link"
21.000000,3.999428,-0.067630,0.000000,"base_link"
22.000000,3.999489,-0.063950,0.000000,"base_link"
23.000000,3.999812,-0.038733,0.000000,"base_link"
24.000000,3.999912,-0.026490,0.000000,"base_link"
25.000000,3.999959,-0.018212,0.000000,"base_link"
26.000000,3.999952,-0.019685,0.000000,"base_link"
27.000000,3.999800,-0.039979,0.000000,"base_link"
28.000000,3.999725,-0.046930,0.000000,"base_link"
29.000000,3.999498,-0.063377,0.000000,"base_link"
30.000000,3.999499,-0.063299,0.000000,"base_link"
31.000000,3.999271,-0.076390,0.000000,"base_link"
32.000000,3.998829,-0.096796,0.000000,"base_link"
33.000000,3.998805,-0.097764,0.000000,"base_link"
34.000000,3.999227,-0.078647,0.000000,"base_link"
35.000000,3.999381,-0.070388,0.000000,"base_link"
36.000000,3.999370,-0.071001,0.000000,"base_link"
37.000000,3.998714,-0.101407,0.000000,"base_link"
38.000000,3.998824,-0.096969,0.000000,"base_link"
39.000000,3.998889,-0.094288,0.000000,"base_link"
40.000000,3.997890,-0.129917,0.000000,"base_link"
41.000000,3.998262,-0.117889,0.000000,"base_link"
42.000000,3.998300,-0.116601,0.000000,"base_link"
43.000000,3.998237,-0.118754,0.000000,"base_link"
44.000000,3.998743,-0.100279,0.000000,"base_link"
45.000000,3.998801,-0.097947,0.000000,"base_link"
