stamp_sec,x,y,z,frame_id
0.000000,3.700000,0.000079,0.000000,"base_link"
1.000000,3.700000,0.000079,0.000000,"base_link"
2.000000,3.700000,0.000079,0.000000,"base_link"
3.000000,3.700000,0.000079,0.000000,"base_link"
4.000000,3.700000,0.000079,0.000000,"base_link"
5.000000,3.699999,-0.003778,0.000000,"base_link"
6.000000,3.699999,-0.003778,0.000000,"base_link"
7.000000,3.699999,-0.003785,0.000000,"base_link"
8.000000,3.699999,-0.003785,0.000000,"base_link"
9.000000,3.699999,-0.003785,0.000000,"base_link"
10.000000,3.699999,-0.003778,0.000000,"base_link"
11.000000,3.700000,0.000082,0.000000,"base_link"
12.000000,3.699999,-0.002911,0.000000,"base_link"
13.000000,3.699999,-0.002788,0.000000,"base_link"
14.000000,3.699973,-0.014303,0.000000,"base_link"
15.000000,3.699978,-0.012798,0.000000,"base_link"
16.000000,3.699942,-0.020690,0.000000,"base_link"
17.000000,3.699773,-0.041021,0.000000,"base_link"
18.000000,3.699559,-0.057211,0.000000,"base_link"
19.000000,3.699383,-0.067630,0.000000,"base_link"
20.000000,3.699465,-0.062938,0.000000,"base_link"
21.000000,3.699476,-0.062296,0.000000,"base_link"
22.000000,3.699525,-0.059305,0.000000,"base_link"
23.000000,3.699823,-0.036263,0.000000,"base_link"
24.000000,3.699916,-0.024942,0.000000,"base_link"
25.000000,3.699960,-0.017414,0.000000,"base_link"
26.000000,3.699953,-0.018781,0.000000,"base_link"
27.000000,3.699803,-0.038751,0.000000,"base_link"
28.000000,3.699730,-0.045186,0.000000,"base_link"
29.000000,3.699505,-0.061316,0.000000,"base_link"
30.000000,3.699506,-0.061248,0.000000,"base_link"
31.000000,3.699278,-0.074264,0.000000,"base_link"
32.000000,3.698841,-0.094049,0.000000,"base_link"
33.000000,3.698818,-0.094953,0.000000,"base_link"
34.000000,3.699236,-0.076268,0.000000,"base_link"
35.000000,3.699388,-0.068266,0.000000,"base_link"
36.000000,3.699378,-0.068840,0.000000,"base_link"
37.000000,3.698727,-0.098616,0.000000,"base_link"
38.000000,3.698836,-0.094287,0.000000,"base_link"
39.000000,3.698899,-0.091816,0.000000,"base_link"
40.000000,3.697905,-0.126895,0.000000,"base_link"
41.000000,3.698272,-0.115543,0.000000,"base_link"
42.000000,3.698309,-0.114359,0.000000,"base_link"
43.000000,3.698244,-0.116723,0.000000,"base_link"
44.000000,3.698746,-0.098913,0.000000,"base_link"
45.000000,3.698803,-0.096761,0.000000,"base_link"
46.000000,3.698655,-0.102574,0.000000,"base_link"
47.000000,3.698047,-0.123411,0.000000,"base_link"
48.000000,3.698292,-0.115642,0.000000,"base_link"
49.000000,3.698416,-0.111585,0.000000,"base_link"
50.000000,3.698391,-0.112230,0.000000,"base_link"
51.000000,3.698304,-0.115055,0.000000,"base_link"
52.000000,3.697452,-0.140508,0.000000,"base_link"
53.000000,3.695908,-0.177584,0.000000,"base_link"
54.000000,3.695732,-0.181216,0.000000,"base_link"
55.000000,3.695788,-0.179814,0.000000,"base_link"
56.000000,3.693796,-0.217575,0.000000,"base_link"
57.000000,3.693414,-0.223984,0.000000,"base_link"
58.000000,3.693345,-0.224972,0.000000,"base_link"
59.000000,3.694094,-0.211793,0.000000,"base_link"
60.000000,3.693937,-0.214535,0.000000,"base_link"
61.000000,3.692544,-0.237823,0.000000,"base_link"
62.000000,3.690746,-0.264793,0.000000,"base_link"
63.000000,3.690537,-0.267700,0.000000,"base_link"
64.000000,3.690519,-0.267812,0.000000,"base_link"
