t_idx,cost_0,cost_1,cost_2,cost_3,cost_4,cost_5,cost_6,cost_7,cost_8,cost_9,cost_10,cost_11,cost_12,cost_13,cost_14,cost_15,cost_16,cost_17,cost_18,cost_19,cost_20,cost_21,cost_22,cost_23,cost_24,cost_25,cost_26,cost_27,cost_28,cost_29,cost_30,cost_31,cost_32,cost_33,cost_34,cost_35,cost_36,cost_37,cost_38,cost_39,cost_40,cost_41,cost_42,cost_43,cost_44,cost_45,cost_46,cost_47,cost_48,cost_49,cost_50,cost_51,cost_52,cost_53,cost_54,cost_55,cost_56,cost_57,cost_58,cost_59,cost_60,cost_61,cost_62,cost_63,cost_64,cost_65,cost_66,cost_67,cost_68,cost_69,cost_70,cost_71,cost_72,cost_73,cost_74,cost_75,cost_76,cost_77,cost_78,cost_79,cost_80,cost_81,cost_82,cost_83,cost_84,cost_85,cost_86,cost_87,cost_88,cost_89,cost_90,cost_91,cost_92,cost_93,cost_94,cost_95,cost_96,cost_97,cost_98,cost_99,cost_100,cost_101,cost_102,cost_103,cost_104,cost_105,cost_106,cost_107,cost_108,cost_109,cost_110,cost_111,cost_112,cost_113,cost_114,cost_115,cost_116,cost_117,cost_118,cost_119,cost_120,cost_121,cost_122,cost_123,cost_124,cost_125,cost_126,cost_127,cost_128,cost_129,cost_130,cost_131,cost_132,cost_133,cost_134,cost_135,cost_136,cost_137,cost_138,cost_139,cost_140,cost_141,cost_142,cost_143,cost_144,cost_145,cost_146,cost_147,cost_148,cost_149,cost_150,cost_151,cost_152,cost_153,cost_154,cost_155,cost_156,cost_157,cost_158,cost_159,cost_160,cost_161,cost_162,cost_163,cost_164,cost_165,cost_166,cost_167,cost_168,cost_169,cost_170,cost_171,cost_172,cost_173,cost_174,cost_175,cost_176,cost_177,cost_178,cost_179,cost_180,cost_181,cost_182,cost_183,cost_184,cost_185,cost_186,cost_187,cost_188,cost_189,cost_190,cost_191,cost_192,cost_193,cost_194,cost_195,cost_196,cost_197,cost_198,cost_199,cost_200,cost_201,cost_202,cost_203,cost_204,cost_205,cost_206,cost_207,cost_208,cost_209,cost_210,cost_211,cost_212,cost_213,cost_214,cost_215,cost_216,cost_217,cost_218,cost_219,cost_220,cost_221,cost_222,cost_223,cost_224
43,1.48441,1.32009,1.14157,0.955288,0.769641,0.59965,0.483085,0.80957,0.690855,0.8625,1.04372,1.22945,1.41428,1.59292,1.77021,1.6263,1.44097,1.23663,1.02072,0.802012,0.597142,0.443334,0.494486,0.691525,0.902961,1.1232,1.34557,1.56336,1.77032,1.96266,1.78041,1.57453,1.34523,1.09932,0.847718,0.606898,0.414672,0.456222,0.692276,0.943707,1.20317,1.46234,1.71318,1.94845,2.16183,1.94439,1.71913,1.4642,1.18847,0.903001,0.62514,0.393975,0.417959,0.693121,0.984777,1.2837,1.57982,1.86376,2.12732,2.36359,2.1165,1.87117,1.59064,1.2849,0.965732,0.650744,0.379282,0.379696,0.694076,1.02622,1.36484,1.69806,2.01514,2.30697,2.56604,2.29516,2.02916,1.72417,1.38812,1.03406,0.68105,0.369548,0.341434,0.695161,1.06809,1.44667,1.81712,2.16738,2.48742,2.7692,2.47877,2.19268,1.8626,1.4962,1.10745,0.716126,0.363383,0.303171,0.696403,1.11045,1.52926,1.93707,2.32049,2.6687,2.97308,2.66594,2.36105,2.00484,1.60827,1.18445,0.754453,0.360368,0.26491,0.697834,1.15337,1.61269,2.05795,2.47454,2.85081,3.17769,2.85708,2.5328,2.15137,1.72405,1.2648,0.795928,0.360074,0.226649,0.699496,1.19696,1.69704,2.17984,2.62954,3.03378,3.38303,3.05197,2.70676,2.30152,1.84379,1.34925,0.840215,0.361975,0.188389,0.701445,1.24132,1.78242,2.3028,2.78554,3.21762,3.5891,3.24839,2.88511,2.45371,1.96568,1.43574,0.887291,0.365656,0.150131,0.703756,1.28658,1.86894,2.4269,2.94258,3.40235,3.7959,3.44812,3.06484,2.60932,2.09039,1.52504,0.936321,0.371912,0.111874,0.706528,1.33289,1.95669,2.55219,3.10067,3.58798,4.00345,3.64925,3.24779,2.76642,2.21762,1.61676,0.98852,0.379546,0.0742065,0.709901,1.38042,2.04579,2.67873,3.25984,3.7745,4.21172,3.85198,3.43212,2.92616,2.34775,1.71148,1.04239,0.389133,0.0369445,0.71407,1.42937,2.13637,2.80659,3.42012,3.96194,4.42072,4.05782,3.61784,3.0884,2.47916,1.80783,1.09925,0.401001,0,0.719307,1.47996,2.22851,2.9358,3.58152,4.15028,4.63045
44,1.51628,1.35246,1.1739,0.98623,0.799375,0.626025,0.503142,0.827047,0.701485,0.874621,1.05756,1.24517,1.43195,1.61253,1.78899,1.65904,1.47456,1.27046,1.05415,0.834406,0.626407,0.466634,0.501984,0.699931,0.912592,1.1344,1.35863,1.57844,1.78749,1.98064,1.81413,1.60982,1.38116,1.13513,0.881988,0.638795,0.440758,0.461874,0.698444,0.950827,1.21173,1.47273,1.72566,1.96317,2.17883,1.97893,1.75537,1.50143,1.2259,0.939811,0.659723,0.422702,0.421766,0.697034,0.989364,1.28959,1.58753,1.87364,2.1396,2.37835,2.15145,1.90823,1.62915,1.32403,1.00443,0.687449,0.410689,0.381661,0.695715,1.02825,1.36804,1.70308,2.02242,2.31681,2.57858,2.33002,2.06699,1.76386,1.42883,1.07479,0.720078,0.402998,0.34156,0.694504,1.06753,1.44717,1.81944,2.17205,2.49481,2.77951,2.5139,2.23116,1.90342,1.53846,1.15009,0.757333,0.399471,0.301462,0.693423,1.10727,1.52703,1.93667,2.32256,2.67365,2.98118,2.70123,2.39986,2.04672,1.6521,1.22901,0.797882,0.398876,0.26137,0.692501,1.14755,1.60771,2.05484,2.474,2.85332,3.18357,2.89222,2.57218,2.19405,1.76937,1.31123,0.841809,0.401308,0.222011,0.691772,1.18846,1.68931,2.17401,2.6264,3.03387,3.3867,3.08718,2.74643,2.3452,1.89035,1.39748,0.88809,0.405713,0.183359,0.691286,1.2301,1.77192,2.29425,2.7798,3.21529,3.59057,3.28342,2.92525,2.49814,2.01368,1.4859,0.93751,0.412409,0.145295,0.691108,1.27261,1.85565,2.41563,2.93424,3.3976,3.79519,3.48311,3.10524,2.65467,2.13963,1.57692,0.989096,0.420762,0.107711,0.691327,1.31614,1.94061,2.5382,3.08975,3.58082,4.00055,3.68402,3.28857,2.81251,2.26827,1.67062,1.04344,0.431325,0.0705139,0.692071,1.36085,2.02693,2.66205,3.24635,3.76496,4.20665,3.88661,3.47313,2.97307,2.39962,1.76707,1.09977,0.443637,0.0347278,0.693519,1.40697,2.11472,2.78721,3.40408,3.95001,4.41349,4.09215,3.65913,3.13601,2.53223,1.86528,1.15885,0.458527,0,0.695937,1.45472,2.2041,2.91375,3.56293,4.13598,4.62106
45,1.49212,1.32231,1.13693,0.942792,0.74899,0.572327,0.456478,0.809191,0.704613,0.892496,1.08915,1.28872,1.48523,1.67298,1.84725,1.63257,1.44304,1.23257,1.00896,0.783012,0.571528,0.418243,0.495157,0.707105,0.933471,1.16781,1.40271,1.63092,1.84579,2.0415,1.78505,1.57481,1.3392,1.08662,0.827975,0.580816,0.389383,0.460018,0.709684,0.974748,1.247,1.51738,1.77733,2.01933,2.23692,1.94534,1.71537,1.45506,1.17314,0.881237,0.598223,0.36787,0.424878,0.712365,1.01637,1.32676,1.63276,1.92452,2.1936,2.43301,2.11228,1.86313,1.57774,1.26623,0.941251,0.62121,0.351248,0.389739,0.715168,1.05838,1.40716,1.74892,2.07251,2.36865,2.62978,2.28478,2.01625,1.70637,1.36526,1.00617,0.649134,0.339227,0.3546,0.718114,1.10085,1.48827,1.86591,2.22135,2.54449,2.82725,2.46247,2.17382,1.83996,1.46912,1.07559,0.680678,0.330848,0.319462,0.721233,1.14385,1.57017,1.98379,2.37108,2.72113,3.02542,2.64359,2.33572,1.97693,1.57648,1.14869,0.715924,0.325029,0.284323,0.724563,1.18745,1.65294,2.10263,2.52172,2.8986,3.2243,2.82709,2.50144,2.11715,1.68669,1.22471,0.753606,0.3219,0.249186,0.728153,1.23176,1.73666,2.22248,2.67333,3.07692,3.4239,3.01533,2.66874,2.26117,1.80123,1.30433,0.794507,0.320889,0.214049,0.732067,1.27689,1.82144,2.34341,2.82592,3.25609,3.6242,3.20449,2.84009,2.40723,1.91773,1.38625,0.837913,0.322282,0.178912,0.736392,1.32298,1.90739,2.46548,2.97953,3.43614,3.82523,3.39708,3.01264,2.55657,2.03712,1.47131,0.883367,0.325049,0.143777,0.741248,1.37019,1.99461,2.58875,3.13419,3.61705,4.02697,3.59076,3.18857,2.70741,2.15814,1.55794,0.931415,0.329975,0.108644,0.746799,1.4187,2.08321,2.71327,3.28991,3.79885,4.22942,3.78596,3.36585,2.86037,2.28246,1.64776,0.981908,0.336924,0.0735134,0.753276,1.46872,2.1733,2.83909,3.44672,3.98153,4.43257,3.98364,3.54422,3.01562,2.4084,1.73961,1.03509,0.3459,0.0383871,0.761004,1.52046,2.26498,2.96626,3.60462,4.1651,4.63643
46,1.45438,1.28521,1.10179,0.911065,0.723943,0.557982,0.467041,0.820824,0.743272,0.92743,1.11949,1.31369,1.50422,1.68559,1.85505,1.58856,1.39818,1.18941,0.969852,0.750202,0.549717,0.42287,0.543053,0.751851,0.97402,1.20303,1.43161,1.65276,1.8601,2.04804,1.73462,1.52392,1.28953,1.04025,0.787527,0.551471,0.386308,0.514199,0.76055,1.02095,1.28712,1.55021,1.80202,2.03532,2.24397,1.88934,1.6579,1.39837,1.11932,0.833195,0.56095,0.356617,0.485347,0.76939,1.06827,1.37181,1.66955,1.95205,2.21128,2.44057,2.05032,1.79933,1.51421,1.20529,0.885364,0.576349,0.332821,0.456498,0.778393,1.11603,1.45718,1.78967,2.10288,2.38799,2.63783,2.21775,1.94606,1.6355,1.29649,0.942893,0.596138,0.313008,0.427653,0.787592,1.1643,1.54328,1.91063,2.25456,2.56547,2.83577,2.39001,2.0969,1.76197,1.39283,1.00424,0.62033,0.296512,0.398812,0.797022,1.21314,1.63019,2.03248,2.4071,2.74375,3.03439,2.56537,2.25314,1.89185,1.49262,1.06952,0.647548,0.283146,0.369978,0.806732,1.26265,1.71799,2.15529,2.56056,2.92283,3.2337,2.74378,2.41231,2.02581,1.59572,1.13849,0.677914,0.272187,0.34115,0.816784,1.31292,1.80677,2.2791,2.71495,3.10274,3.43369,2.92606,2.57389,2.1622,1.70241,1.20976,0.710524,0.263405,0.312332,0.827256,1.36407,1.89662,2.40398,2.8703,3.28347,3.63438,3.1102,2.73869,2.30187,1.81122,1.28375,0.745338,0.256326,0.283526,0.838251,1.41623,1.98763,2.52997,3.02665,3.46505,3.83576,3.29701,2.90512,2.44396,1.92359,1.36086,0.783141,0.251065,0.254737,0.849906,1.46955,2.0799,2.65714,3.18401,3.64747,4.03782,3.48563,3.07451,2.58835,2.03726,1.44,0.822702,0.247664,0.225973,0.862404,1.52419,2.17352,2.78552,3.3424,3.83074,4.24057,3.67513,3.24596,2.73412,2.1539,1.52166,0.865069,0.245896,0.197244,0.875984,1.58036,2.26861,2.91516,3.50184,4.01486,4.444,3.86772,3.41829,2.88291,2.2726,1.60567,0.90933,0.246306,0.168574,0.890965,1.63822,2.36524,3.0461,3.66234,4.19983,4.6481
47,1.5983,1.4178,1.21632,1.00077,0.782203,0.577704,0.430464,0.833312,0.716801,0.945505,1.18193,1.41835,1.6473,1.86208,2.05687,1.74115,1.54281,1.31819,1.07578,0.826052,0.588036,0.404387,0.466175,0.715377,0.980177,1.25213,1.52191,1.78083,2.0213,2.23694,1.89204,1.67522,1.42742,1.15786,0.877977,0.605466,0.385017,0.429796,0.714044,1.01518,1.32289,1.62618,1.91511,2.18124,2.41765,2.04846,1.81394,1.54386,1.24686,0.935276,0.628725,0.370444,0.393419,0.712819,1.05056,1.39427,1.73119,2.05016,2.34192,2.59902,2.20911,1.95806,1.66525,1.34083,0.997857,0.656132,0.360691,0.357043,0.711724,1.08638,1.46634,1.83702,2.18603,2.50335,2.78105,2.37558,2.10574,1.79051,1.43888,1.06425,0.687553,0.354028,0.32067,0.710787,1.1227,1.53917,1.94371,2.32276,2.66557,2.96376,2.5449,2.25733,1.91953,1.54079,1.1337,0.721708,0.350247,0.2843,0.710044,1.15962,1.61286,2.05133,2.46038,2.82858,3.14715,2.71669,2.41237,2.0523,1.64565,1.2075,0.759516,0.349018,0.247933,0.709542,1.19723,1.68749,2.15994,2.59892,2.9924,3.33122,2.89162,2.5698,2.18735,1.75371,1.28355,0.799828,0.350295,0.211572,0.709345,1.23566,1.76316,2.2696,2.73842,3.15704,3.51597,3.06822,2.73013,2.32492,1.86365,1.36193,0.841877,0.353247,0.175217,0.70954,1.27504,1.83997,2.38037,2.8789,3.32252,3.70141,3.24764,2.89212,2.4648,1.97735,1.44329,0.887504,0.358346,0.139253,0.71025,1.31553,1.91803,2.4923,3.02039,3.48884,3.88753,3.42905,3.05586,2.60752,2.09245,1.52702,0.934719,0.365657,0.103732,0.711647,1.35732,1.99745,2.60544,3.1629,3.65599,4.07433,3.61106,3.22203,2.75119,2.20997,1.61299,0.984966,0.374494,0.0687678,0.71398,1.40063,2.07834,2.71985,3.30645,3.824,4.2618,3.79572,3.38954,2.89774,2.32954,1.70145,1.03687,0.386533,0.0342419,0.717606,1.44567,2.16079,2.83556,3.45106,3.99284,4.44993,3.98143,3.55884,3.04554,2.45035,1.79143,1.09227,0.40044,0,0.723028,1.49267,2.24489,2.9526,3.59673,4.16252,4.63873
48,1.43708,1.28955,1.12913,0.961755,0.796687,0.648921,0.553622,0.878562,0.723337,0.876708,1.04114,1.21243,1.38581,1.55635,1.71925,1.57302,1.40364,1.21646,1.0185,0.819648,0.635864,0.504215,0.535425,0.714528,0.908688,1.11349,1.32311,1.53136,1.73223,1.92016,1.72368,1.53336,1.32084,1.09263,0.860699,0.639966,0.468626,0.487005,0.705763,0.940887,1.18627,1.43439,1.67761,1.90885,2.12176,1.887,1.67746,1.43931,1.18131,0.914107,0.656092,0.444758,0.438595,0.697047,0.973335,1.25954,1.54634,1.82462,2.08622,2.32407,2.06023,1.83055,1.56733,1.27931,0.978257,0.682348,0.429748,0.390995,0.68839,1.00607,1.33336,1.65901,1.97242,2.26438,2.52711,2.24032,1.99182,1.7038,1.38555,1.04976,0.715249,0.420889,0.34507,0.679801,1.03913,1.40778,1.77246,2.12107,2.44335,2.7309,2.427,2.15938,1.84643,1.49791,1.12744,0.754045,0.417429,0.300619,0.671296,1.07258,1.48287,1.88675,2.2706,2.62318,2.93543,2.61964,2.33146,1.99447,1.6161,1.20985,0.797379,0.41858,0.257271,0.66289,1.10648,1.55873,2.00195,2.42106,2.80386,3.14073,2.81554,2.50923,2.14673,1.73838,1.29695,0.845064,0.422896,0.214846,0.654608,1.14091,1.63544,2.11813,2.57249,2.98545,3.3468,3.01526,2.69056,2.30378,1.86426,1.38796,0.895684,0.430902,0.174415,0.646479,1.17595,1.71309,2.23538,2.72495,3.16794,3.55366,3.21805,2.8749,2.46329,1.9943,1.4822,0.950078,0.441434,0.136647,0.638545,1.21174,1.79181,2.35375,2.87846,3.35137,3.76129,3.42392,3.06234,2.62622,2.12667,1.57921,1.00752,0.454376,0.101105,0.630862,1.2484,1.8717,2.47332,3.03308,3.53574,3.96972,3.63219,3.25196,2.79197,2.26315,1.68026,1.06704,0.469623,0.067581,0.623512,1.28611,1.95291,2.59418,3.18883,3.72107,4.17893,3.84307,3.44362,2.96048,2.40083,1.78274,1.12989,0.48741,0.0358867,0.616614,1.32507,2.03555,2.71637,3.34574,3.90737,4.38893,4.0546,3.63871,3.13004,2.54186,1.88876,1.19525,0.507224,0.00546783,0.610348,1.36551,2.11978,2.83999,3.50384,4.09464,4.59971
49,1.31553,1.1567,0.988134,0.816536,0.656449,0.532133,0.509757,0.850765,0.806799,0.976213,1.15278,1.33126,1.50636,1.67306,1.82663,1.43377,1.25181,1.0558,0.854029,0.660513,0.501246,0.46059,0.629392,0.824541,1.03155,1.24426,1.45603,1.66046,1.85171,2.02459,1.56469,1.36036,1.13743,0.905856,0.678495,0.482849,0.413874,0.609694,0.842451,1.08728,1.33633,1.5815,1.81528,2.03106,2.22318,1.70623,1.48001,1.23053,0.967313,0.706051,0.473562,0.36892,0.590016,0.860557,1.14345,1.42904,1.70771,1.97086,2.21114,2.42242,1.85586,1.60797,1.33167,1.03776,0.741752,0.471662,0.325767,0.570362,0.87889,1.20011,1.52244,1.83471,2.12724,2.39195,2.6223,2.01176,1.74203,1.43899,1.11405,0.782908,0.474973,0.287361,0.550737,0.897487,1.25734,1.6166,1.96255,2.28444,2.57352,2.82284,2.17337,1.8816,1.55227,1.1957,0.829488,0.483012,0.253202,0.531147,0.916396,1.31519,1.71159,2.09128,2.4425,2.75586,3.02404,2.33935,2.02597,1.66951,1.2816,0.879836,0.494562,0.222763,0.5116,0.935674,1.37377,1.80748,2.22094,2.60145,2.93899,3.2259,2.50874,2.17449,1.79087,1.37152,0.933949,0.509699,0.19534,0.492105,0.955394,1.43315,1.90435,2.3516,2.7613,3.1229,3.42843,2.68205,2.32529,1.91612,1.46501,0.990934,0.527311,0.170425,0.472679,0.975645,1.49345,2.00228,2.4833,2.9221,3.30762,3.63162,2.85742,2.48029,2.04365,1.56096,1.05138,0.547262,0.147414,0.453339,0.996541,1.55479,2.10135,2.61608,3.08385,3.49315,3.83547,3.03568,2.63721,2.17489,1.66067,1.11414,0.570356,0.126725,0.434117,1.01822,1.61731,2.20166,2.74999,3.24657,3.67949,4.03999,3.21544,2.79724,2.30747,1.76171,1.18008,0.595208,0.107628,0.415055,1.04087,1.68114,2.30328,2.88507,3.41029,3.86665,4.24515,3.39885,2.9582,2.4432,1.86653,1.24802,0.622633,0.0903728,0.396223,1.0647,1.74645,2.40629,3.02136,3.57501,4.05462,4.45097,3.58302,3.12237,2.58122,1.97315,1.31889,0.652678,0.0743945,0.377736,1.09,1.8134,2.51077,3.15888,3.74074,4.2434,4.65743
50,1.26538,1.11111,0.949598,0.78796,0.640046,0.535224,0.539569,0.844419,0.819186,0.977176,1.14218,1.30939,1.47393,1.63104,1.78123,1.37532,1.19708,1.00779,0.815347,0.633698,0.493592,0.489324,0.658619,0.843226,1.03889,1.23988,1.44003,1.63338,1.81442,1.97821,1.50123,1.29962,1.08217,0.857871,0.642743,0.466192,0.441169,0.644874,0.867459,1.10102,1.33818,1.57136,1.79355,1.9985,2.18082,1.63767,1.41246,1.16754,0.912882,0.662927,0.448826,0.394955,0.631166,0.891915,1.16361,1.43712,1.70343,1.95447,2.18329,2.38407,1.78272,1.53494,1.26245,0.975759,0.690574,0.439228,0.350584,0.617499,0.916628,1.22671,1.53676,1.83628,2.11618,2.36881,2.58796,1.9354,1.66449,1.36433,1.04572,0.725055,0.435074,0.307504,0.603881,0.941638,1.29039,1.63716,1.96997,2.27871,2.55507,2.79248,2.09348,1.8,1.47196,1.12098,0.764542,0.435785,0.265513,0.590324,0.966996,1.35472,1.73839,2.10454,2.44207,2.74209,2.99766,2.25571,1.94076,1.58496,1.20158,0.808385,0.44031,0.226776,0.576839,0.992762,1.41978,1.84051,2.24003,2.60631,2.92988,3.20348,2.42256,2.08494,1.7016,1.28573,0.855886,0.448257,0.191149,0.563444,1.01901,1.48566,1.94361,2.37649,2.77144,3.11844,3.40995,2.59339,2.23226,1.82126,1.3727,0.90699,0.458915,0.158337,0.550161,1.04583,1.55247,2.04775,2.51398,2.93749,3.30779,3.61707,2.76572,2.3835,1.94499,1.46383,0.960556,0.47217,0.127689,0.537022,1.07334,1.62031,2.15301,2.65252,3.10447,3.49793,3.82484,2.94221,2.53683,2.07112,1.55749,1.01686,0.487235,0.0988788,0.524071,1.10167,1.6893,2.25948,2.79217,3.27241,3.68886,4.03325,3.11956,2.69362,2.19987,1.65364,1.07601,0.505427,0.0719502,0.51137,1.13099,1.75959,2.36722,2.93296,3.44132,3.88059,4.24231,3.3006,2.8518,2.33058,1.75223,1.13771,0.525296,0.0465149,0.499017,1.1615,1.83132,2.47632,3.07492,3.6112,4.07312,4.45199,3.48306,3.01216,2.46444,1.85373,1.20196,0.547748,0.0229023,0.487161,1.19346,1.90462,2.58684,3.21808,3.78206,4.26643,4.6623
51,1.18791,1.03481,0.875566,0.719442,0.582865,0.505233,0.841319,0.702963,0.858564,1.02435,1.19565,1.36736,1.53443,1.69205,1.83577,1.29012,1.11294,0.925357,0.738271,0.568084,0.45776,0.518408,0.695936,0.888189,1.09029,1.29605,1.49907,1.69332,1.87331,2.03418,1.40656,1.20549,0.990109,0.771724,0.567701,0.420511,0.475885,0.688956,0.918041,1.15667,1.39706,1.63148,1.85293,2.05524,2.23318,1.53351,1.30946,1.06645,0.816432,0.577971,0.392994,0.433371,0.68203,0.948151,1.22354,1.49873,1.76463,2.01327,2.23786,2.43279,1.66932,1.42191,1.15139,0.869222,0.595796,0.373241,0.390865,0.675168,0.978559,1.29096,1.60111,1.89856,2.17438,2.42118,2.63301,1.81136,1.5409,1.24269,0.929209,0.620163,0.358883,0.348371,0.668382,1.00931,1.359,1.70427,2.03332,2.33629,2.60522,2.83384,1.95872,1.66614,1.34022,0.993994,0.649531,0.349954,0.30589,0.661688,1.04046,1.42773,1.80827,2.16894,2.49902,2.78998,3.03529,2.11136,1.79547,1.44193,1.06379,0.683184,0.344638,0.264275,0.655104,1.07209,1.49722,1.91318,2.30548,2.66259,2.97548,3.23735,2.26813,1.92887,1.54729,1.13777,0.72087,0.342585,0.223671,0.648659,1.10426,1.56757,2.01906,2.44297,2.82702,3.16172,3.44003,2.42707,2.06652,1.65758,1.21477,0.761505,0.343566,0.183917,0.642385,1.13708,1.63888,2.12598,2.58146,2.99233,3.34871,3.64332,2.59022,2.20628,1.76999,1.29478,0.805177,0.347298,0.144865,0.636331,1.17067,1.71125,2.23401,2.72097,3.15855,3.53645,3.84723,2.75524,2.34995,1.88564,1.37858,0.851634,0.352955,0.106377,0.630562,1.20517,1.78481,2.34323,2.86156,3.32567,3.72495,4.05174,2.92366,2.49474,2.00322,1.46383,0.90052,0.361193,0.0694072,0.625175,1.24077,1.85968,2.4537,3.00324,3.49372,3.9142,4.25685,3.09288,2.64272,2.1245,1.55273,0.952394,0.371841,0.03402,0.620308,1.27765,1.93598,2.56549,3.14604,3.6627,4.1042,4.46256,3.26492,2.7929,2.24698,1.64357,1.00689,0.384251,5.07232e-05,0.616174,1.31607,2.01385,2.67865,3.28999,3.83261,4.29495,4.66886
52,1.26497,1.10878,0.943613,0.778393,0.626607,0.520208,0.527573,0.855804,0.833386,1.00498,1.18318,1.36262,1.53796,1.70414,1.85648,1.37672,1.19732,1.00466,0.808891,0.624265,0.482284,0.477079,0.65636,0.853442,1.06197,1.27561,1.4876,1.69152,1.88157,2.0526,1.50128,1.29936,1.08023,0.85366,0.635175,0.457055,0.429193,0.639576,0.873685,1.11938,1.36863,1.61328,1.84582,2.05971,2.24935,1.63628,1.41199,1.16617,0.909131,0.656558,0.441085,0.383269,0.62282,0.894143,1.17724,1.46231,1.73971,2.00088,2.23856,2.44673,1.77931,1.53271,1.26025,0.972542,0.685481,0.432854,0.339091,0.606098,0.914851,1.23563,1.5567,1.86694,2.15674,2.41816,2.64476,1.92883,1.6609,1.36163,1.04239,0.720414,0.430323,0.296178,0.589415,0.93585,1.2946,1.65187,1.99501,2.31343,2.5985,2.84344,2.08423,1.79455,1.46824,1.118,0.760733,0.432287,0.255805,0.572781,0.957192,1.35423,1.74788,2.12398,2.47097,2.77961,3.04277,2.24335,1.93233,1.57967,1.19774,0.805205,0.438174,0.219421,0.556205,0.978939,1.4146,1.84481,2.2539,2.62939,2.96149,3.24276,2.40646,2.07402,1.69509,1.28148,0.853756,0.447476,0.186369,0.539703,1.00117,1.47582,1.94273,2.38481,2.78872,3.14417,3.4434,2.57314,2.21956,1.81321,1.36859,0.904999,0.459593,0.155817,0.523294,1.02398,1.53799,2.04173,2.51675,2.94898,3.32763,3.64469,2.74248,2.36773,1.93533,1.45917,0.95912,0.473923,0.127589,0.507006,1.04748,1.60122,2.14188,2.64978,3.11019,3.5119,3.84664,2.91492,2.51841,2.05922,1.55158,1.0169,0.491679,0.1017,0.490879,1.07183,1.66566,2.24326,2.78394,3.27237,3.69696,4.04924,3.0891,2.67155,2.18727,1.64838,1.07636,0.511216,0.0774701,0.474973,1.09722,1.73144,2.34596,2.91925,3.43552,3.88283,4.25248,3.26499,2.8277,2.31647,1.74651,1.13927,0.533227,0.0549555,0.459381,1.12386,1.79872,2.45004,3.05576,3.59967,4.0695,4.45635,3.44351,2.98481,2.44856,1.84785,1.20425,0.558095,0.0340092,0.444257,1.15203,1.86763,2.55559,3.19349,3.7648,4.25697,4.66086
53,1.18582,1.04186,0.890534,0.742448,0.613547,0.538138,0.570108,0.890763,0.863135,1.02847,1.20087,1.37519,1.54624,1.7091,1.85914,1.28704,1.11898,0.939856,0.760591,0.597352,0.487753,0.516566,0.69109,0.881722,1.08405,1.29201,1.49906,1.69894,1.88594,2.05496,1.40262,1.21175,1.00577,0.795024,0.597585,0.450671,0.464192,0.672845,0.900493,1.14004,1.38374,1.62364,1.85238,2.06349,2.25141,1.53005,1.31684,1.08382,0.842101,0.610096,0.425444,0.414624,0.654626,0.919473,1.19648,1.47612,1.74897,2.00659,2.24177,2.44851,1.66664,1.43141,1.17116,0.898975,0.632017,0.408937,0.367073,0.636438,0.938697,1.25343,1.56922,1.87511,2.16161,2.4208,2.64626,1.81096,1.55399,1.26707,0.962798,0.660708,0.399672,0.321183,0.618288,0.958206,1.31097,1.66309,2.00209,2.31745,2.60058,2.84467,1.96178,1.6821,1.3684,1.03352,0.695979,0.396017,0.276692,0.600184,0.978049,1.36915,1.7578,2.12998,2.47416,2.78114,3.04375,2.11702,1.81623,1.47584,1.10897,0.735825,0.397185,0.234412,0.582135,0.998286,1.42808,1.85343,2.25881,2.63176,2.96249,3.24349,2.27595,1.95476,1.58779,1.18905,0.780396,0.401878,0.19593,0.564155,1.01899,1.48783,1.95005,2.38864,2.79028,3.14463,3.44389,2.43992,2.09593,1.7027,1.27261,0.828255,0.410326,0.161007,0.546262,1.04026,1.54853,2.04774,2.51951,2.94974,3.32758,3.64497,2.60625,2.24172,1.82158,1.36043,0.879354,0.421892,0.128958,0.528483,1.06221,1.61029,2.14659,2.65148,3.11015,3.51134,3.8467,2.77557,2.38946,1.94386,1.45077,0.934549,0.436493,0.0991556,0.510853,1.08499,1.67323,2.24668,2.78458,3.27155,3.69592,4.04909,2.94665,2.54138,2.06885,1.54492,0.991593,0.45336,0.0718904,0.493428,1.10876,1.73752,2.34808,2.91885,3.43394,3.8813,4.25214,3.12157,2.69424,2.19606,1.64101,1.05239,0.473258,0.04629,0.476291,1.13377,1.80328,2.45088,3.05433,3.59732,4.06751,4.45584,3.29738,2.85042,2.32611,1.74039,1.11536,0.495763,0.023336,0.459583,1.16027,1.87069,2.55515,3.19103,3.76172,4.25452,4.66018
